node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.961,38.999594,7.173538,0.0
1,4,99999.961002,38.997997,0.0,0.0
1,5,99999.922302,77.698191,0.317931,0.0
1,6,99999.961151,38.849096,0.0,0.0
1,8,100000.0,0.0,0.0,0.0
1,9,99999.922299,77.701335,0.56684,0.0
1,13,99999.961015,38.985236,0.843883,0.0
1,14,99999.961138,38.86168,0.0,0.0
1,17,99999.922042,77.957723,8.929372,0.0
1,21,99999.96101,38.99002,0.0,0.0
1,22,99999.961,38.999594,0.0,0.0
1,24,99999.961,38.999594,0.0,0.0
1,26,99999.922023,77.97685,0.0,0.0
1,27,99999.922049,77.951352,0.0,0.0
1,28,99999.922014,77.98642,0.0,0.0
1,30,99999.92202,77.980039,0.0,0.0
1,32,99999.960992,39.007579,0.0,0.0
1,39,99999.922001,77.999187,8.836031,0.0
1,41,99999.961138,38.86168,0.0,0.0
1,45,99999.922014,77.986467,13.491511,0.0
2,3,99999.921722,78.277891,1.184583,0.0
2,4,99999.921725,78.274699,11.638999,0.0
2,7,99999.922026,77.973751,26.914358,0.0
2,25,99999.921748,78.252364,9.81307,0.0
2,28,99999.921735,78.265124,581.568122,0.0
2,36,99999.941325,58.674928,655.514479,0.0
2,38,99999.921744,78.255553,13.852596,0.0
2,46,99999.941296,58.703631,632.359624,0.0
3,23,99999.960877,39.12301,0.0,0.0
4,5,99999.922007,77.99285,0.0,0.0
4,6,99999.961004,38.996425,0.0,0.0
4,7,99999.92201,77.989707,15.558839,0.0
4,11,99999.961002,38.997997,3.120422,0.0
4,16,99999.921744,78.255569,9.911418,0.0
4,31,99999.921706,78.293847,5.031347,0.0
5,10,99999.961012,38.988447,0.0,0.0
5,12,99999.922277,77.72336,0.0,0.0
5,15,99999.961,38.999618,0.0,0.0
5,16,99999.922042,77.957765,0.0,0.0
5,20,99999.961012,38.988425,0.0,0.0
5,21,99999.961012,38.988447,0.0,0.0
5,35,99999.922052,77.948208,1.039624,0.0
5,37,99999.922302,77.698191,4.241586,0.0
5,40,99999.961,38.999618,0.0,0.0
6,9,99999.961152,38.847523,0.0,0.0
6,40,99999.961,38.999618,1.001477,0.0
7,8,99999.961012,38.988471,1.868248,0.0
7,11,99999.961152,38.847524,0.0,0.0
7,13,99999.961018,38.982092,0.0,0.0
7,20,99999.961015,38.985281,1.916885,0.0
7,29,99999.960996,39.004435,0.0,0.0
7,30,99999.922026,77.973751,0.0,0.0
7,32,99999.921991,78.008871,12.704611,0.0
7,35,99999.922055,77.945064,0.0,0.0
7,41,99999.922283,77.717072,135.611892,0.0
7,43,99999.922311,77.688759,7.170558,0.0
7,45,99999.922017,77.983323,0.0,0.0
8,38,99999.960871,39.129372,9.830475,0.0
9,10,99999.96101,38.99002,0.0,0.0
10,12,99999.961001,38.999437,0.0,0.0
10,14,99999.960999,39.001032,0.0,0.0
12,15,99999.960986,39.013777,0.0,0.0
14,18,99999.96114,38.860108,0.517488,0.0
14,23,99999.961015,38.985096,0.0,0.0
14,27,99999.961013,38.986688,0.0,0.0
16,17,99999.921783,78.217298,15.580058,0.0
16,19,99999.921767,78.233235,0.0,0.0
16,22,99999.960871,39.129381,4.418612,0.0
16,34,99999.921741,78.258762,13.852,0.0
16,42,99999.960882,39.118212,0.0,0.0
16,46,99999.921744,78.255575,0.0,0.0
16,48,99999.92178,78.220484,2.549529,0.0
17,18,99999.961023,38.97729,6.821632,0.0
17,19,99999.960885,39.115024,0.0,0.0
17,24,99999.960872,39.127788,6.514549,0.0
17,31,99999.921744,78.255575,8.321047,0.0
17,44,99999.921748,78.252383,10.684967,0.0
19,42,99999.960875,39.124587,2.831697,0.0
20,25,99999.921751,78.249175,3.043771,0.0
20,33,99999.960888,39.111841,0.0,0.0
21,33,99999.960887,39.113435,0.0,0.0
22,26,99999.921722,78.277895,23.021817,0.0
22,36,99999.960871,39.129381,0.461102,0.0
23,29,99999.960869,39.130995,0.0,0.0
23,47,99999.921792,78.207741,0.0,0.0
24,48,99999.960871,39.129381,0.0,0.0
26,37,99999.922023,77.97685,0.0,0.0
33,34,99999.921754,78.246019,0.0,0.0
33,43,99999.961029,38.97094,0.0,0.0
34,39,99999.921703,78.297039,14.382839,0.0
35,47,99999.921789,78.210926,5.284429,0.0
40,44,99999.960851,39.14852,8.295059,0.0
