node1,node2,free_bw,used_bw,delay,pkloss
1,3,89150.701606,10849298.39405,0.0,0.014383
1,4,98320.555196,1679444.803681,0.0,0.061478
1,5,89291.342951,10708657.04918,0.0,0.039902
1,6,93580.631486,6419368.514061,0.0,0.005297
1,8,87863.706207,12136293.792933,0.0,0.031217
1,9,97022.176463,2977823.536824,0.0,0.0
1,13,95976.910539,4023089.461037,0.0,0.0
1,14,83507.043981,16492956.019442,0.0,0.0
1,17,50636.098084,49363901.915519,0.0,0.026502
1,21,79414.243736,20585756.263916,0.0,0.666708
1,22,77409.96344,22590036.560413,0.0,0.093995
1,24,97300.945835,2699054.164802,0.0,0.0
1,26,98445.906498,1554093.501873,0.0,0.0011
1,27,88455.865342,11544134.658001,0.0,0.029461
1,28,91902.731449,8097268.550828,0.0,0.0
1,30,97349.871468,2650128.531841,0.0,0.05311
1,32,93878.049641,6121950.359224,0.0,0.0
1,39,93315.863905,6684136.094848,0.0,0.0
1,41,99278.435862,721564.137647,0.0,0.0
1,45,96784.367349,3215632.650533,0.0,0.0
2,3,97409.967249,2590032.751132,17.279506,0.0
2,4,98801.366223,1198633.777265,16.044378,0.0
2,7,99073.503429,926496.571154,17.585635,0.0
2,25,96636.210532,3363789.468238,8.169413,0.218124
2,28,99999.920896,79.104353,15.628934,0.0
2,36,98409.317545,1590682.454811,16.823769,0.0
2,38,96224.382243,3775617.75714,18.404484,0.0
2,46,93735.714186,6264285.813745,13.337374,0.0
3,23,91685.610752,8314389.248464,2.31421,0.716097
4,5,94693.489051,5306510.948629,2.235413,0.0
4,6,96889.086744,3110913.255792,26.113629,0.006601
4,7,97665.150022,2334849.977517,2.925992,0.0
4,11,93091.902372,6908097.628025,0.961065,0.008853
4,16,94618.678735,5381321.264708,1.386881,0.006759
4,31,94375.419957,5624580.043378,0.0,0.021387
5,10,87353.633405,12646366.595312,2.174973,0.0
5,12,89126.131205,10873868.795359,0.0,0.0
5,15,79983.208903,20016791.097233,20.699978,0.0
5,16,67956.736839,32043263.160915,1.289964,0.0
5,20,59976.997452,40023002.547756,10.906458,0.190827
5,21,90358.374625,9641625.375212,21.744609,0.24148
5,35,98825.688672,1174311.328075,0.0,0.0
5,37,96779.009568,3220990.432259,0.0,0.0
5,40,95502.507265,4497492.734974,0.18084,0.019772
6,9,99930.726996,69273.004039,17.559528,0.0
6,40,99999.920963,79.036534,4.146457,0.0
7,8,99999.920944,79.055797,16.048193,0.0
7,11,99423.465147,576534.852597,0.321507,0.25462
7,13,92624.840957,7375159.042648,1.513124,0.0
7,20,92446.575887,7553424.112865,5.485058,0.027457
7,29,96874.804541,3125195.458679,0.514507,0.0
7,30,99999.093089,906.911203,11.51967,0.0
7,32,99795.800992,204199.007606,0.0,0.0
7,35,95020.833056,4979166.943938,0.00298,0.048639
7,41,99278.279236,721720.763648,0.0,0.005869
7,43,95673.583421,4326416.578549,6.570458,0.0
7,45,98598.445409,1401554.590732,0.0,0.0
8,38,95335.096786,4664903.214113,0.0,0.0
9,10,95494.198328,4505801.671696,4.716873,0.02609
10,12,96788.479989,3211520.011493,0.0,0.0
10,14,83162.939467,16837060.532514,4.150391,0.053506
12,15,90931.424784,9068575.216243,19.093633,0.0
14,18,64818.186458,35181813.541769,8.273005,0.0
14,23,89140.21409,10859785.909793,0.425458,0.318411
14,27,99999.921382,78.617758,0.808835,0.0
16,17,75719.253679,24280746.320667,13.660908,0.0
16,19,75517.824792,24482175.207544,1.012921,0.064666
16,22,89515.807385,10484192.614778,20.629406,0.0
16,34,96152.14122,3847858.779698,0.0,0.0
16,42,95650.916445,4349083.554762,0.0,0.0
16,46,86174.000593,13825999.406907,14.727831,0.0
16,48,96353.907942,3646092.057646,0.0,0.0
17,18,39907.473408,60092526.592198,11.268377,0.006548
17,19,69039.617681,30960382.318734,9.293795,0.273472
17,24,93160.461621,6839538.37871,0.0,0.0
17,31,92192.147795,7807852.204942,8.810401,0.142351
17,44,88758.357536,11241642.464453,0.0,0.053407
19,42,96973.54135,3026458.649509,0.0,0.0
20,25,95317.637413,4682362.587365,6.701112,0.198423
20,33,95549.931527,4450068.47349,10.68604,2.80704
21,33,96581.021618,3418978.381806,18.19849,0.098764
22,26,99999.920619,79.381489,6.369233,0.0
22,36,96271.999484,3728000.515584,17.27879,0.0
23,29,94109.035312,5890964.687973,312.308073,0.403324
23,47,99209.137425,790862.574777,285.037041,0.0
24,48,96737.738133,3262261.867304,0.0,0.0
26,37,98738.856476,1261143.524091,0.0,0.0
33,34,95214.72677,4785273.229572,0.0,0.0
33,43,96987.26458,3012735.420402,0.0,0.0
34,39,99999.123713,876.286531,0.0,0.0
35,47,93239.524307,6760475.693192,0.0,0.049379
40,44,95466.05558,4533944.420022,4.143238,0.0
