node1,node2,free_bw,used_bw,delay,pkloss
1,3,75675.258261,24324741.739251,0.0,0.097956
1,4,91372.419326,8627580.673681,0.0,0.027905
1,5,84334.558261,15665441.738986,0.0,0.13191
1,6,89448.58888,10551411.120439,0.0,0.0
1,8,88720.674974,11279325.026464,0.0,0.0
1,9,94934.626675,5065373.324946,0.0,0.066845
1,13,94885.8413,5114158.700187,0.0,0.113422
1,14,92914.19356,7085806.440415,0.0,0.013656
1,17,88812.971279,11187028.720642,0.0,0.134444
1,21,96827.183279,3172816.720997,0.0,0.518767
1,22,98515.532943,1484467.057415,0.0,0.968367
1,24,97693.041202,2306958.798311,0.0,0.93985
1,26,99484.756488,515243.51183,0.0,0.26738
1,27,99501.248526,498751.474331,0.0,0.834879
1,28,94889.858117,5110141.882852,0.0,0.287202
1,30,98414.373484,1585626.515824,0.0,0.452899
1,32,97825.013647,2174986.353021,0.0,0.821127
1,39,99999.921801,78.199077,0.0,0.0
1,41,99999.921543,78.457013,0.0,0.0
1,45,94569.47565,5430524.34986,0.0,0.715436
2,3,92786.118097,7213881.902621,1.056075,0.060168
2,4,97071.776429,2928223.571049,0.0,0.0
2,7,97653.374035,2346625.964846,0.0,0.121556
2,25,99787.539682,212460.317586,0.0,0.607287
2,28,98878.677691,1121322.308621,0.0,2.436441
2,36,99927.782486,72217.513584,0.0,2.691936
2,38,99999.960899,39.10095,0.0,0.0
2,46,98868.493374,1131506.625517,0.0,2.517065
3,23,93807.78281,6192217.190359,1.89817,0.282087
4,5,97157.909143,2842090.857122,5.192876,0.202293
4,6,99999.960786,39.214084,0.51856,0.0
4,7,99999.921546,78.453813,2.016425,0.0
4,11,95595.489304,4404510.69552,0.150919,0.131926
4,16,99999.921581,78.418561,9.267926,0.0
4,31,96377.260126,3622739.873578,0.622511,0.977504
5,10,98673.455119,1326544.881329,0.939488,0.107759
5,12,99417.64719,582352.81049,3.23391,0.0
5,15,94286.878674,5713121.325592,0.095367,0.126839
5,16,99999.921585,78.415358,0.064373,0.0
5,20,97123.972688,2876027.311956,0.697851,0.251172
5,21,99999.921658,78.341854,1.719475,0.0
5,35,99999.921623,78.376974,0.0,0.0
5,37,98997.516747,1002483.253456,0.0,0.047214
5,40,99128.898674,871101.326197,0.0,1.145038
6,9,99999.960786,39.214084,2.837062,0.0
6,40,99999.96091,39.089924,2.248526,0.0
7,8,99809.162195,190837.804608,1.232505,0.0
7,11,98961.718192,1038281.808388,6.888986,0.091324
7,13,99059.262399,940737.600699,0.0,0.251004
7,20,99999.921763,78.237151,1.545787,0.0
7,29,96211.496001,3788503.99909,0.177383,0.586884
7,30,99912.512377,87487.623332,0.422001,1.652893
7,32,99999.921807,78.192842,0.0,0.0
7,35,99999.921601,78.39941,0.0,0.0
7,41,99999.921537,78.463427,0.0,0.0
7,43,98996.496976,1003503.024358,0.0,0.0
7,45,95050.830848,4949169.152008,0.0,0.552861
8,38,97941.548708,2058451.291723,0.0,0.420168
9,10,99690.652269,309347.731234,1.520038,0.0
10,12,99999.921633,78.367422,9.232521,0.0
10,14,99999.921629,78.370627,1.829505,0.0
12,15,99999.96078,39.220493,3.533006,0.0
14,18,99689.363733,310636.267059,0.0,0.0
14,23,99999.921588,78.412173,1.950502,0.0
14,27,99999.92162,78.380207,9.718537,0.0
16,17,99999.921581,78.418561,14.664531,0.0
16,19,99363.270785,636729.215019,11.277437,0.219619
16,22,99999.960915,39.08512,18.105507,0.0
16,34,99999.921836,78.163914,0.0,0.0
16,42,99999.921655,78.34501,1.981616,0.0
16,46,99360.549693,639450.307005,600.093961,0.721501
16,48,99999.921601,78.399347,0.0,0.0
17,18,94014.04727,5985952.730389,13.897657,0.161629
17,19,96028.833401,3971166.599303,11.945009,0.0
17,24,99999.921826,78.173563,7.222056,0.0
17,31,99999.960913,39.086782,2.615094,0.0
17,44,98976.725659,1023274.340617,2.02024,1.261682
19,42,99999.921703,78.297041,8.212566,0.0
20,25,99999.960928,39.072176,5.348444,0.0
20,33,99999.921846,78.153932,13.941884,0.0
21,33,96813.747031,3186252.968868,5.238891,0.0
22,26,99927.454873,72545.126882,1.132011,0.0
22,36,98438.191102,1561808.897787,1.686096,1.011378
23,29,99999.921865,78.135266,0.824094,0.0
23,47,99999.921617,78.383345,0.0,0.0
24,48,99796.789419,203210.58055,0.0,4.183267
26,37,99999.921785,78.214711,0.0,0.0
33,34,99999.921884,78.115946,0.0,0.0
33,43,99999.92161,78.389826,0.155568,0.0
34,39,99999.922072,77.928404,0.0,0.0
35,47,99999.921639,78.360963,0.0,0.0
40,44,99999.960971,39.029248,0.0,0.0
