node1,node2,free_bw,used_bw,delay,pkloss
1,3,100000.0,0.0,0.0,0.0
1,4,100000.0,0.0,22.601008,0.0
1,5,100000.0,0.0,13.463378,0.0
1,6,100000.0,0.0,7.448554,0.0
1,8,100000.0,0.0,0.0,0.0
1,9,100000.0,0.0,6.579757,0.0
1,13,99999.98036,19.639935,0.0,0.0
1,14,100000.0,0.0,0.0,0.0
1,17,100000.0,0.0,8.697033,0.0
1,21,100000.0,0.0,0.0,0.0
1,22,100000.0,0.0,0.0,0.0
1,24,100000.0,0.0,0.0,0.0
1,26,100000.0,0.0,12.080431,0.0
1,27,100000.0,0.0,19.118071,0.0
1,28,100000.0,0.0,2.685547,0.0
1,30,99999.980344,19.65602,0.0,0.0
1,32,100000.0,0.0,0.0,0.0
1,39,100000.0,0.0,11.040449,0.0
1,41,100000.0,0.0,0.0,0.0
1,45,100000.0,0.0,4.991055,0.0
2,3,100000.0,0.0,11.572003,0.0
2,4,100000.0,0.0,0.0,0.0
2,7,100000.0,0.0,10.832548,0.0
2,25,100000.0,0.0,8.568883,0.0
2,28,100000.0,0.0,6.736994,0.0
2,36,100000.0,0.0,12.67755,0.0
2,38,100000.0,0.0,12.078047,0.0
2,46,100000.0,0.0,11.834502,0.0
3,23,100000.0,0.0,0.482082,0.0
4,5,100000.0,0.0,0.0,0.0
4,6,100000.0,0.0,0.0,0.0
4,7,100000.0,0.0,0.0,0.0
4,11,100000.0,0.0,0.0,0.0
4,16,100000.0,0.0,7.058978,0.0
4,31,100000.0,0.0,0.0,0.0
5,10,100000.0,0.0,612.23793,0.0
5,12,100000.0,0.0,4.025578,0.0
5,15,100000.0,0.0,0.675917,0.0
5,16,100000.0,0.0,8.60393,0.0
5,20,100000.0,0.0,658.570886,0.0
5,21,100000.0,0.0,1.747131,0.0
5,35,100000.0,0.0,1.623034,0.0
5,37,100000.0,0.0,5.577922,0.0
5,40,100000.0,0.0,144.640446,0.0
6,9,100000.0,0.0,20.696998,0.0
6,40,100000.0,0.0,7.574439,0.0
7,8,100000.0,0.0,6.452918,0.0
7,11,100000.0,0.0,0.313163,0.0
7,13,100000.0,0.0,9.688616,0.0
7,20,100000.0,0.0,14.675975,0.0
7,29,100000.0,0.0,11.070967,0.0
7,30,100000.0,0.0,0.0,0.0
7,32,100000.0,0.0,0.620961,0.0
7,35,100000.0,0.0,0.0,0.0
7,41,100000.0,0.0,2.117991,0.0
7,43,100000.0,0.0,0.0,0.0
7,45,100000.0,0.0,13.388395,0.0
8,38,100000.0,0.0,0.663877,0.0
9,10,100000.0,0.0,0.561833,0.0
10,12,100000.0,0.0,10.986447,0.0
10,14,100000.0,0.0,0.584602,0.0
12,15,100000.0,0.0,1.469374,0.0
14,18,100000.0,0.0,0.996113,0.0
14,23,100000.0,0.0,0.746608,0.0
14,27,100000.0,0.0,0.840545,0.0
16,17,100000.0,0.0,12.969494,0.0
16,19,100000.0,0.0,3.564835,0.0
16,22,100000.0,0.0,12.959957,0.0
16,34,100000.0,0.0,11.237979,0.0
16,42,100000.0,0.0,0.704408,0.0
16,46,100000.0,0.0,8.092761,0.0
16,48,100000.0,0.0,11.009812,0.0
17,18,100000.0,0.0,0.426531,0.0
17,19,100000.0,0.0,0.654578,0.0
17,24,100000.0,0.0,12.447,0.0
17,31,100000.0,0.0,11.522532,0.0
17,44,100000.0,0.0,0.0,0.0
19,42,100000.0,0.0,3.859401,0.0
20,25,100000.0,0.0,3.94094,0.0
20,33,100000.0,0.0,9.029984,0.0
21,33,100000.0,0.0,2.052426,0.0
22,26,100000.0,0.0,3.155351,0.0
22,36,100000.0,0.0,11.778951,0.0
23,29,99999.980469,19.53125,0.270128,0.0
23,47,100000.0,0.0,0.761986,0.0
24,48,100000.0,0.0,0.79,0.0
26,37,100000.0,0.0,13.883948,0.0
33,34,100000.0,0.0,5.420446,0.0
33,43,100000.0,0.0,0.0,0.0
34,39,100000.0,0.0,16.31701,0.0
35,47,100000.0,0.0,0.0,0.0
40,44,100000.0,0.0,0.0,0.0
