node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.920932,79.067661,2.501011,0.0
1,4,99999.920929,79.070917,2.37143,0.0
1,5,99999.920936,79.064405,0.0,0.0
1,6,99999.920936,79.064405,1.521826,0.0
1,8,99999.920926,79.074174,1.693368,0.0
1,9,99999.920936,79.064405,7.081389,0.0
1,13,99999.920929,79.070917,1.532912,0.0
1,14,99999.920936,79.064405,3.175974,0.0
1,17,99999.920789,79.211462,13.776779,0.0
1,21,99999.920926,79.074174,1.999855,0.0
1,22,99999.920936,79.064405,1.050353,0.0
1,24,99999.920942,79.057894,0.0,0.0
1,26,99999.960466,39.53383,0.85032,0.0
1,27,99999.920802,79.198324,6.381512,0.0
1,28,99999.960468,39.532203,1.620889,0.0
1,30,99999.960404,39.595885,0.0,0.0
1,32,99999.920939,79.06115,1.218915,0.0
1,39,99999.920932,79.067661,6.199241,0.0
1,41,99999.920936,79.064405,0.736952,0.0
1,45,99999.920929,79.070917,2.788782,0.0
2,3,99999.920926,79.074174,1.046658,0.0
2,4,99999.920923,79.077431,2.377152,0.0
2,7,99999.920923,79.077431,2.423167,0.0
2,25,99999.960401,39.599142,0.0,0.0
2,28,99999.920929,79.070919,1.778603,0.0
2,36,99999.920785,79.214672,6.296515,0.0
2,38,99999.920919,79.080687,2.784491,0.0
2,46,99999.920936,79.064409,0.0,0.0
3,23,99999.920795,79.204902,2.97606,0.0
4,5,99999.920932,79.067661,7.43413,0.0
4,6,99999.920936,79.064405,0.805974,0.0
4,7,99999.940697,59.303188,3.951073,0.0
4,11,99999.920932,79.067661,6.447077,0.0
4,16,99999.920789,79.211438,9.385586,0.0
4,31,99999.920936,79.064405,6.286979,0.0
5,10,99999.920811,79.188514,1.26195,0.0
5,12,99999.920932,79.067661,1.291394,0.0
5,15,99999.920939,79.061149,4.250526,0.0
5,16,99999.920792,79.208182,7.40695,0.0
5,20,99999.920926,79.074174,2.907991,0.0
5,21,99999.920926,79.074174,0.0,0.0
5,35,99999.920798,79.201624,0.0,0.0
5,37,99999.920939,79.061149,5.644441,0.0
5,40,99999.920942,79.057894,4.308581,0.0
6,9,99999.920939,79.061149,11.94942,0.0
6,40,99999.920942,79.057894,6.92451,0.0
7,8,99999.920923,79.077431,2.832055,0.0
7,11,99999.920932,79.067661,7.554173,0.0
7,13,99999.920926,79.074173,9.927273,0.0
7,20,99999.920923,79.077431,0.825047,0.0
7,29,99999.920942,79.057896,3.304362,0.0
7,30,99999.920808,79.19177,0.0,0.0
7,32,99999.960469,39.530575,5.012512,0.0
7,35,99999.960398,39.60244,0.057101,0.0
7,41,99999.960466,39.53383,0.415087,0.0
7,43,99999.960466,39.53383,0.0,0.0
7,45,99999.960463,39.537087,5.927086,0.0
8,38,99999.920919,79.080687,3.825426,0.0
9,10,99999.920811,79.188514,13.287544,0.0
10,12,99999.920808,79.19177,6.332517,0.0
10,14,99999.920811,79.188514,0.912428,0.0
12,15,99999.920939,79.061149,3.595591,0.0
14,18,99999.920932,79.067661,3.996611,0.0
14,23,99999.920792,79.208159,6.522059,0.0
14,27,99999.920805,79.195068,5.905032,0.0
16,17,99999.920645,79.355239,9.690404,0.0
16,19,99999.920664,79.335568,7.689476,0.0
16,22,99999.920795,79.204926,3.594518,0.0
16,34,99999.920798,79.201671,5.11992,0.0
16,42,99999.920668,79.332291,5.990982,0.0
16,46,99999.960401,39.599208,6.059885,0.0
16,48,99999.920651,79.34868,5.464554,0.0
17,18,99999.920785,79.214718,7.292986,0.0
17,19,99999.920661,79.338848,2.791405,0.0
17,24,99999.920795,79.204951,5.72598,0.0
17,31,99999.920792,79.208206,11.153936,0.0
17,44,99999.920789,79.211462,3.63791,0.0
19,42,99999.920684,79.3159,0.0,0.0
20,25,99999.960401,39.599142,1.519561,0.0
20,33,99999.920785,79.214672,3.837705,0.0
21,33,99999.920785,79.214672,4.251599,0.0
22,26,99999.960468,39.532203,0.753999,0.0
22,36,99999.920798,79.201647,21.124363,0.0
23,29,99999.920805,79.195137,0.963926,0.0
23,47,99999.920655,79.3454,5.859971,0.0
24,48,99999.920802,79.198392,1.162529,0.0
26,37,99999.960468,39.532203,3.13592,0.0
33,34,99999.920802,79.198392,5.300879,0.0
33,43,99999.920795,79.204902,6.213665,0.0
34,39,99999.920942,79.057894,0.679493,0.0
35,47,99999.920658,79.342122,10.854125,0.0
40,44,99999.920939,79.061149,1.78957,0.0
