node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.789841,210.158783,0.103593,0.0
1,4,99999.659969,340.030645,59.826374,0.0
1,5,99999.268435,731.565389,2.793431,0.0
1,6,99999.659504,340.496285,0.0,0.0
1,8,99999.659984,340.01649,0.0,0.0
1,9,99999.829759,170.241065,3.521919,0.0
1,13,99999.790146,209.853979,0.0,0.0
1,14,99999.398836,601.163761,0.0,0.0
1,17,99999.268465,731.534978,0.0,0.0
1,21,99999.52984,470.159595,0.0,0.0
1,22,99999.268374,731.626206,0.0,0.0
1,24,99999.659475,340.524588,0.114918,0.0
1,26,99999.659984,340.01649,0.0,0.0
1,27,99999.829745,170.255217,0.0,0.0
1,28,99999.659447,340.5529,33.36668,0.0
1,30,99999.399658,600.341764,0.0,0.0
1,32,99999.789824,210.176257,1.164079,0.0
1,39,99999.699792,300.208153,0.706911,0.0
1,41,99999.78985,210.150048,0.0,0.0
1,45,99999.829992,170.008245,0.0,0.0
2,3,99999.920312,79.688067,1.927972,0.0
2,4,99999.920428,79.572299,2.271056,0.0
2,7,99999.920315,79.68475,1.720667,0.0
2,25,99999.920312,79.688067,3.522635,0.0
2,28,99999.790137,209.862717,1.814961,0.0
2,36,99999.960158,39.842375,3.005862,0.0
2,38,99999.920431,79.569001,2.127051,0.0
2,46,99999.920305,79.694703,0.564456,0.0
3,23,99999.920193,79.807133,2.140999,0.0
4,5,99999.920312,79.688048,226.258993,0.0
4,6,99999.920315,79.684731,1.243711,0.0
4,7,99999.920312,79.688048,1.927018,0.0
4,11,99999.790155,209.845193,2.314925,0.0
4,16,99999.960156,39.844024,5.835056,0.0
4,31,99999.960151,39.849,2.001524,0.0
5,10,99999.960158,39.842375,4.714966,0.0
5,12,99999.829766,170.233989,7.988453,0.0
5,15,99999.829752,170.248143,0.0,0.0
5,16,99999.9202,79.800499,370.353103,0.0
5,20,99999.699854,300.145821,8.268952,0.0
5,21,99999.960158,39.842375,5.727053,0.0
5,35,99999.9202,79.800499,0.871301,0.0
5,37,99999.9601,39.900249,5.104899,0.0
5,40,99999.960096,39.903567,0.0,0.0
6,9,99999.960103,39.896933,0.385165,0.0
6,40,99999.78985,210.150051,2.220035,0.0
7,8,99999.920312,79.688048,4.42934,0.0
7,11,99999.920196,79.803816,0.558376,0.0
7,13,99999.920312,79.688067,2.085209,0.0
7,20,99999.920309,79.691365,1.969934,0.0
7,29,99999.789832,210.167519,0.855565,0.0
7,30,99999.52984,470.159595,2.384067,0.0
7,32,99999.920186,79.813768,2.999067,0.0
7,35,99999.78985,210.150048,4.720569,0.0
7,41,99999.9202,79.800499,0.786543,0.0
7,43,99999.920196,79.803816,3.316164,0.0
7,45,99999.960154,39.845682,1.780152,0.0
8,38,99999.79046,209.540387,2.481937,0.0
9,10,99999.960161,39.839068,0.516534,0.0
10,12,99999.960158,39.842375,1.546025,0.0
10,14,99999.790172,209.827775,0.668049,0.0
12,15,99999.960096,39.903567,6.423473,0.0
14,18,99999.920203,79.797182,0.0,0.0
14,23,99999.659518,340.48213,8.523464,0.0
14,27,99999.9601,39.90025,0.0,0.0
16,17,99999.9202,79.800499,2.974391,0.0
16,19,99999.9601,39.900249,5.200028,0.0
16,22,99999.569041,430.95852,0.0,0.0
16,34,99999.960096,39.903567,4.252076,0.0
16,42,99999.830006,169.994133,3.807545,0.0
16,46,99999.829738,170.262296,1.762867,0.0
16,48,99999.9601,39.900249,1.228452,0.0
17,18,99999.789859,210.141313,2.714396,0.0
17,19,99999.789859,210.141313,2.630472,0.0
17,24,99999.920193,79.807133,0.88644,0.0
17,31,99999.789832,210.167522,0.551462,0.0
17,44,99999.790146,209.853878,2.830982,0.0
19,42,99999.960158,39.842375,0.709534,0.0
20,25,99999.790146,209.853927,0.810981,0.0
20,33,99999.960156,39.844024,5.171418,0.0
21,33,99999.699854,300.145892,0.839114,0.0
22,26,99999.920305,79.694682,0.393391,0.0
22,36,99999.829745,170.255218,0.055552,0.0
23,29,99999.92019,79.81045,0.0,0.0
23,47,99999.78985,210.150048,0.620365,0.0
24,48,99999.829745,170.255218,4.928112,0.0
26,37,99999.790155,209.845193,1.36888,0.0
33,34,99999.960096,39.903567,4.176497,0.0
33,43,99999.829759,170.241064,4.492044,0.0
34,39,99999.829971,170.029396,1.076221,0.0
35,47,99999.9202,79.800499,8.75783,0.0
40,44,99999.920302,79.697981,5.057096,0.0
