src,dst,add_st,mul_st
12,18,1,1.25
12,19,0,1.0
12,20,0,1.0
12,21,-1,0.75
12,22,0,1.0
12,23,1,1.25
12,24,-1,0.8
12,25,2,1.4
12,26,0,1.0
12,27,1,1.3333333333333333
12,28,0,1.0
12,29,2,1.5
12,30,1,1.3333333333333333
12,31,3,2.0
12,32,3,2.0
13,1,-1,0.6666666666666666
13,2,0,1.0
13,3,1,1.5
13,4,1,1.3333333333333333
13,5,0,1.0
13,6,0,1.0
13,7,-1,0.6666666666666666
13,8,-1,0.75
13,9,-1,0.75
13,10,0,1.0
13,11,3,2.5
13,12,1,1.3333333333333333
13,14,1,1.5
13,15,2,1.6666666666666667
13,16,0,1.0
13,17,-1,0.75
13,18,0,1.0
13,19,1,1.25
13,20,1,1.3333333333333333
13,21,0,1.0
13,22,1,1.5
13,23,0,1.0
13,24,0,1.0
13,25,-1,0.8
13,26,-1,0.75
13,27,0,1.0
13,28,-1,0.75
13,29,0,1.0
13,30,-1,0.75
13,31,2,1.6666666666666667
13,32,0,1.0
14,1,-2,0.5
14,2,2,1.6666666666666667
14,3,0,1.0
14,4,2,2.0
14,5,-1,0.75
14,6,-1,0.75
14,7,0,1.0
14,8,-2,0.6
14,9,-2,0.6
14,10,-3,0.4
14,11,2,1.6666666666666667
14,12,0,1.0
14,13,1,1.5
14,15,1,1.25
14,16,1,1.3333333333333333
14,17,0,1.0
14,18,-3,0.4
14,19,2,1.6666666666666667
14,20,2,2.0
14,21,1,1.5
14,22,0,1.0
14,23,-2,0.5
14,24,1,1.5
14,25,2,1.5
14,26,0,1.0
14,27,-2,0.5
14,28,-1,0.75
14,29,1,1.25
14,30,-1,0.75
14,31,1,1.25
14,32,1,1.25
15,1,1,1.3333333333333333
15,2,4,2.3333333333333335
15,3,3,2.5
15,4,3,2.0
15,5,1,1.5
15,6,2,1.6666666666666667
15,7,3,2.0
15,8,2,1.6666666666666667
15,9,2,1.6666666666666667
15,10,0,1.0
15,11,4,2.3333333333333335
15,12,-1,0.6666666666666666
15,13,2,1.6666666666666667
15,14,1,1.25
15,16,1,1.3333333333333333
15,17,1,1.25
15,18,4,3.0
15,19,3,2.5
15,20,1,1.3333333333333333
15,21,0,1.0
15,22,1,1.25
15,23,2,1.5
15,24,2,1.6666666666666667
15,25,5,2.6666666666666665
15,26,3,2.5
15,27,2,1.6666666666666667
15,28,3,2.5
15,29,3,1.75
15,30,2,1.6666666666666667
15,31,4,2.3333333333333335
15,32,4,2.3333333333333335
16,1,-1,0.75
16,2,3,2.0
16,3,1,1.3333333333333333
16,4,3,2.5
16,5,0,1.0
16,6,1,1.3333333333333333
16,7,1,1.25
16,8,0,1.0
16,9,1,1.3333333333333333
16,10,0,1.0
16,11,3,2.0
16,12,-1,0.75
16,13,0,1.0
16,14,1,1.3333333333333333
16,15,1,1.3333333333333333
16,17,-1,0.6666666666666666
16,18,1,1.25
16,19,-1,0.6666666666666666
16,20,-1,0.75
16,21,-1,0.75
16,22,-2,0.5
16,23,3,2.5
16,24,0,1.0
16,25,5,3.5
16,26,0,1.0
16,27,0,1.0
16,28,0,1.0
16,29,2,1.5
16,30,-1,0.8
16,31,2,1.5
16,32,2,1.5
17,1,-2,0.5
17,2,3,2.5
17,3,0,1.0
17,4,2,2.0
17,5,0,1.0
17,6,-1,0.75
17,7,0,1.0
17,8,-2,0.6
17,9,-1,0.75
17,10,0,1.0
17,11,2,1.6666666666666667
17,12,0,1.0
17,13,-1,0.75
17,14,0,1.0
17,15,1,1.25
17,16,-1,0.6666666666666666
17,18,-3,0.4
17,19,-3,0.4
17,20,0,1.0
17,21,0,1.0
17,22,0,1.0
17,23,0,1.0
17,24,-2,0.5
17,25,2,1.5
17,26,-2,0.6
17,27,-1,0.75
17,28,0,1.0
17,29,1,1.25
17,30,-2,0.6
17,31,-1,0.6666666666666666
17,32,1,1.25
18,1,0,1.0
18,2,2,1.5
18,3,1,1.3333333333333333
18,4,1,1.25
18,5,1,1.3333333333333333
18,6,1,1.3333333333333333
18,7,1,1.25
18,8,2,2.0
18,9,0,1.0
18,10,-1,0.75
18,11,2,1.5
18,12,1,1.25
18,13,0,1.0
18,14,-3,0.4
18,15,4,3.0
18,16,1,1.25
18,17,-3,0.4
18,19,3,2.0
18,20,1,1.25
18,21,-1,0.8
18,22,-1,0.8
18,23,-1,0.75
18,24,0,1.0
18,25,3,1.75
18,26,1,1.3333333333333333
18,27,-1,0.75
18,28,1,1.3333333333333333
18,29,1,1.2
18,30,0,1.0
18,31,2,1.5
18,32,2,1.5
19,1,0,1.0
19,2,3,1.75
19,3,2,1.6666666666666667
19,4,2,1.5
19,5,0,1.0
19,6,3,2.5
19,7,2,1.5
19,8,2,1.6666666666666667
19,9,1,1.25
19,10,0,1.0
19,11,3,1.75
19,12,0,1.0
19,13,1,1.25
19,14,2,1.6666666666666667
19,15,3,2.5
19,16,-1,0.6666666666666666
19,17,-3,0.4
19,18,3,2.0
19,20,0,1.0
19,21,0,1.0
19,22,-2,0.6
19,23,3,2.0
19,24,3,2.5
19,25,6,4.0
19,26,2,1.6666666666666667
19,27,2,1.6666666666666667
19,28,2,1.6666666666666667
19,29,2,1.4
19,30,1,1.25
19,31,3,1.75
19,32,3,1.75
20,1,0,1.0
20,2,0,1.0
20,3,2,2.0
20,4,2,1.6666666666666667
20,5,-1,0.6666666666666666
20,6,1,1.3333333333333333
20,7,-1,0.6666666666666666
20,8,0,1.0
20,9,0,1.0
20,10,-1,0.75
20,11,2,1.5
20,12,0,1.0
20,13,1,1.3333333333333333
20,14,2,2.0
20,15,1,1.3333333333333333
20,16,-1,0.75
20,17,0,1.0
20,18,1,1.25
20,19,0,1.0
20,21,0,1.0
20,22,0,1.0
20,23,1,1.25
20,24,1,1.3333333333333333
20,25,-3,0.4
20,26,2,2.0
20,27,1,1.3333333333333333
20,28,0,1.0
20,29,-2,0.6
20,30,1,1.3333333333333333
20,31,3,2.0
20,32,0,1.0
21,1,-2,0.5
21,2,3,2.5
21,3,0,1.0
21,4,1,1.3333333333333333
21,5,-1,0.6666666666666666
21,6,-1,0.75
21,7,0,1.0
21,8,-2,0.6
21,9,-1,0.75
21,10,-1,0.75
21,11,1,1.25
21,12,-1,0.75
21,13,0,1.0
21,14,1,1.5
21,15,0,1.0
21,16,-1,0.75
21,17,0,1.0
21,18,-1,0.8
21,19,0,1.0
21,20,0,1.0
21,22,0,1.0
21,23,-1,0.8
21,24,0,1.0
21,25,1,1.2
21,26,-1,0.75
21,27,-1,0.75
21,28,0,1.0
21,29,0,1.0
21,30,-2,0.6
21,31,2,1.6666666666666667
21,32,1,1.25
22,1,-2,0.5
22,2,3,2.5
22,3,0,1.0
22,4,1,1.3333333333333333
22,5,0,1.0
22,6,-1,0.75
22,7,0,1.0
22,8,-2,0.6
22,9,-1,0.75
22,10,0,1.0
22,11,2,1.6666666666666667
22,12,0,1.0
22,13,1,1.5
22,14,0,1.0
22,15,1,1.25
22,16,-2,0.5
22,17,0,1.0
22,18,-1,0.8
22,19,-2,0.6
22,20,0,1.0
22,21,0,1.0
22,23,-1,0.8
22,24,-1,0.75
22,25,1,1.2
22,26,-3,0.4
22,27,-1,0.75
22,28,0,1.0
22,29,1,1.25
22,30,-2,0.6
22,31,2,1.6666666666666667
22,32,3,2.5
23,1,-1,0.75
23,2,2,1.5
23,3,1,1.3333333333333333
23,4,2,1.6666666666666667
23,5,1,1.3333333333333333
23,6,2,2.0
23,7,1,1.25
23,8,1,1.3333333333333333
23,9,0,1.0
23,10,-1,0.75
23,11,2,1.5
23,12,1,1.25
23,13,0,1.0
23,14,-2,0.5
23,15,2,1.5
23,16,3,2.5
23,17,0,1.0
23,18,-1,0.75
23,19,3,2.0
23,20,1,1.25
23,21,-1,0.8
23,22,-1,0.8
23,24,0,1.0
23,25,4,2.3333333333333335
23,26,-1,0.8
23,27,0,1.0
23,28,-1,0.8
23,29,-3,0.4
23,30,-1,0.8
23,31,2,1.5
23,32,2,1.5
24,1,-3,0.4
24,2,1,1.25
24,3,-1,0.75
24,4,1,1.3333333333333333
24,5,-1,0.75
24,6,0,1.0
24,7,-1,0.8
24,8,-1,0.75
24,9,-2,0.6
24,10,-1,0.8
24,11,1,1.25
24,12,-1,0.8
24,13,0,1.0
24,14,1,1.5
24,15,2,1.6666666666666667
24,16,0,1.0
24,17,-2,0.5
24,18,0,1.0
24,19,3,2.5
24,20,1,1.3333333333333333
24,21,0,1.0
24,22,-1,0.75
24,23,0,1.0
24,25,3,2.0
24,26,-1,0.75
24,27,-1,0.75
24,28,-1,0.75
24,29,0,1.0
24,30,-2,0.6
24,31,0,1.0
24,32,0,1.0
25,1,0,1.0
25,2,-2,0.5
25,3,2,1.5
25,4,4,2.3333333333333335
25,5,3,2.0
25,6,3,2.0
25,7,-2,0.6
25,8,0,1.0
25,9,2,1.5
25,10,3,1.75
25,11,0,1.0
25,12,2,1.4
25,13,-1,0.8
25,14,2,1.5
25,15,5,2.6666666666666665
25,16,5,3.5
25,17,2,1.5
25,18,3,1.75
25,19,6,4.0
25,20,-3,0.4
25,21,1,1.2
25,22,1,1.2
25,23,4,2.3333333333333335
25,24,3,2.0
25,26,2,1.5
25,27,2,1.5
25,28,-1,0.75
25,29,-1,0.8
25,30,-1,0.8
25,31,3,1.6
25,32,-1,0.8
26,1,-1,0.6666666666666666
26,2,1,1.25
26,3,0,1.0
26,4,0,1.0
26,5,0,1.0
26,6,-1,0.75
26,7,0,1.0
26,8,-1,0.75
26,9,-1,0.75
26,10,0,1.0
26,11,1,1.25
26,12,0,1.0
26,13,-1,0.75
26,14,0,1.0
26,15,3,2.5
26,16,0,1.0
26,17,-2,0.6
26,18,1,1.3333333333333333
26,19,2,1.6666666666666667
26,20,2,2.0
26,21,-1,0.75
26,22,-3,0.4
26,23,-1,0.8
26,24,-1,0.75
26,25,2,1.5
26,27,-1,0.75
26,28,0,1.0
26,29,0,1.0
26,30,1,1.5
26,31,1,1.25
26,32,1,1.25
27,1,-1,0.6666666666666666
27,2,2,1.6666666666666667
27,3,1,1.5
27,4,1,1.3333333333333333
27,5,0,1.0
27,6,1,1.5
27,7,1,1.3333333333333333
27,8,0,1.0
27,9,-1,0.75
27,10,0,1.0
27,11,1,1.25
27,12,1,1.3333333333333333
27,13,0,1.0
27,14,-2,0.5
27,15,2,1.6666666666666667
27,16,0,1.0
27,17,-1,0.75
27,18,-1,0.75
27,19,2,1.6666666666666667
27,20,1,1.3333333333333333
27,21,-1,0.75
27,22,-1,0.75
27,23,0,1.0
27,24,-1,0.75
27,25,2,1.5
27,26,-1,0.75
27,28,-1,0.75
27,29,0,1.0
27,30,-1,0.75
27,31,2,1.6666666666666667
27,32,2,1.6666666666666667
28,1,-2,0.5
28,2,0,1.0
28,3,0,1.0
28,4,1,1.3333333333333333
28,5,0,1.0
28,6,-1,0.75
28,7,-1,0.75
28,8,-1,0.75
28,9,-1,0.75
28,10,0,1.0
28,11,1,1.25
28,12,0,1.0
28,13,-1,0.75
28,14,-1,0.75
28,15,3,2.5
28,16,0,1.0
28,17,0,1.0
28,18,1,1.3333333333333333
28,19,2,1.6666666666666667
28,20,0,1.0
28,21,0,1.0
28,22,0,1.0
28,23,-1,0.8
28,24,-1,0.75
28,25,-1,0.75
28,26,0,1.0
28,27,-1,0.75
28,29,-1,0.8
28,30,-1,0.75
28,31,2,1.6666666666666667
28,32,0,1.0
29,1,1,1.3333333333333333
29,2,-1,0.75
29,3,1,1.25
29,4,3,2.0
29,5,2,1.6666666666666667
29,6,1,1.25
29,7,-2,0.5
29,8,-1,0.75
29,9,1,1.25
29,10,4,3.0
29,11,1,1.5
29,12,2,1.5
29,13,0,1.0
29,14,1,1.25
29,15,3,1.75
29,16,2,1.5
29,17,1,1.25
29,18,1,1.2
29,19,2,1.4
29,20,-2,0.6
29,21,0,1.0
29,22,1,1.25
29,23,-3,0.4
29,24,0,1.0
29,25,-1,0.8
29,26,0,1.0
29,27,0,1.0
29,28,-1,0.8
29,30,-1,0.75
29,31,2,1.4
29,32,-2,0.6
30,1,0,1.0
30,2,-1,0.75
30,3,0,1.0
30,4,0,1.0
30,5,-1,0.75
30,6,-1,0.75
30,7,-1,0.6666666666666666
30,8,0,1.0
30,9,-1,0.75
30,10,1,1.3333333333333333
30,11,0,1.0
30,12,1,1.3333333333333333
30,13,-1,0.75
30,14,-1,0.75
30,15,2,1.6666666666666667
30,16,-1,0.8
30,17,-2,0.6
30,18,0,1.0
30,19,1,1.25
30,20,1,1.3333333333333333
30,21,-2,0.6
30,22,-2,0.6
30,23,-1,0.8
30,24,-2,0.6
30,25,-1,0.8
30,26,1,1.5
30,27,-1,0.75
30,28,-1,0.75
30,29,-1,0.75
30,31,1,1.25
30,32,-1,0.75
31,1,1,1.3333333333333333
31,2,5,3.5
31,3,3,2.5
31,4,-1,0.6666666666666666
31,5,2,1.6666666666666667
31,6,0,1.0
31,7,3,2.0
31,8,1,1.25
31,9,0,1.0
31,10,2,1.5
31,11,-1,0.75
31,12,3,2.0
31,13,2,1.6666666666666667
31,14,1,1.25
31,15,4,2.3333333333333335
31,16,2,1.5
31,17,-1,0.6666666666666666
31,18,2,1.5
31,19,3,1.75
31,20,3,2.0
31,21,2,1.6666666666666667
31,22,2,1.6666666666666667
31,23,2,1.5
31,24,0,1.0
31,25,3,1.6
31,26,1,1.25
31,27,2,1.6666666666666667
31,28,2,1.6666666666666667
31,29,2,1.4
31,30,1,1.25
31,32,4,2.3333333333333335
32,1,1,1.3333333333333333
32,2,0,1.0
32,3,3,2.5
32,4,3,2.0
32,5,2,1.6666666666666667
32,6,2,1.6666666666666667
32,7,-1,0.6666666666666666
32,8,-1,0.75
32,9,1,1.25
32,10,2,1.5
32,11,-1,0.75
32,12,3,2.0
32,13,0,1.0
32,14,1,1.25
32,15,4,2.3333333333333335
32,16,2,1.5
32,17,1,1.25
32,18,2,1.5
32,19,3,1.75
32,20,0,1.0
32,21,1,1.25
32,22,3,2.5
32,23,2,1.5
32,24,0,1.0
32,25,-1,0.8
32,26,1,1.25
32,27,2,1.6666666666666667
32,28,0,1.0
32,29,-2,0.6
32,30,-1,0.75
32,31,4,2.3333333333333335
