src,dst,add_st,mul_st
5,26,1,1.3333333333333333
5,27,3,2.0
5,28,0,1.0
5,29,1,1.3333333333333333
5,30,-1,0.75
5,31,0,1.0
5,32,0,1.0
6,1,-1,0.6666666666666666
6,2,0,1.0
6,3,4,3.0
6,4,-1,0.6666666666666666
6,5,1,1.5
6,7,0,1.0
6,8,1,1.5
6,9,-1,0.6666666666666666
6,10,0,1.0
6,11,1,1.3333333333333333
6,12,1,1.3333333333333333
6,13,0,1.0
6,14,0,1.0
6,15,1,1.3333333333333333
6,16,0,1.0
6,17,0,1.0
6,18,2,1.6666666666666667
6,19,2,2.0
6,20,1,1.3333333333333333
6,21,-1,0.75
6,22,-1,0.75
6,23,3,2.5
6,24,2,1.6666666666666667
6,25,1,1.3333333333333333
6,26,0,1.0
6,27,3,2.5
6,28,-1,0.75
6,29,0,1.0
6,30,-1,0.75
6,31,0,1.0
6,32,0,1.0
7,1,1,1.5
7,2,0,1.0
7,3,6,4.0
7,4,-1,0.6666666666666666
7,5,0,1.0
7,6,0,1.0
7,8,-1,0.6666666666666666
7,9,2,2.0
7,10,2,1.6666666666666667
7,11,-2,0.5
7,12,1,1.3333333333333333
7,13,-1,0.6666666666666666
7,14,2,1.5
7,15,1,1.3333333333333333
7,16,-1,0.75
7,17,0,1.0
7,18,1,1.25
7,19,0,1.0
7,20,-1,0.6666666666666666
7,21,0,1.0
7,22,0,1.0
7,23,3,1.75
7,24,0,1.0
7,25,-1,0.8
7,26,1,1.25
7,27,4,2.3333333333333335
7,28,0,1.0
7,29,-2,0.5
7,30,-1,0.6666666666666666
7,31,0,1.0
7,32,-1,0.6666666666666666
8,1,0,1.0
8,2,0,1.0
8,3,4,2.3333333333333335
8,4,-1,0.75
8,5,0,1.0
8,6,1,1.5
8,7,-1,0.6666666666666666
8,9,-1,0.75
8,10,1,1.3333333333333333
8,11,-1,0.75
8,12,1,1.3333333333333333
8,13,-1,0.75
8,14,0,1.0
8,15,1,1.3333333333333333
8,16,0,1.0
8,17,0,1.0
8,18,4,3.0
8,19,2,1.6666666666666667
8,20,-1,0.75
8,21,-2,0.6
8,22,-2,0.6
8,23,3,2.0
8,24,2,1.5
8,25,1,1.25
8,26,0,1.0
8,27,3,2.0
8,28,-1,0.75
8,29,-1,0.75
8,30,0,1.0
8,31,0,1.0
8,32,-1,0.75
9,1,-1,0.6666666666666666
9,2,1,1.3333333333333333
9,3,2,1.6666666666666667
9,4,-1,0.75
9,5,1,1.5
9,6,-1,0.6666666666666666
9,7,2,2.0
9,8,-1,0.75
9,10,-1,0.6666666666666666
9,11,2,1.6666666666666667
9,12,0,1.0
9,13,-1,0.75
9,14,-2,0.6
9,15,1,1.3333333333333333
9,16,1,1.3333333333333333
9,17,1,1.25
9,18,2,1.5
9,19,1,1.25
9,20,1,1.25
9,21,-1,0.75
9,22,-1,0.75
9,23,0,1.0
9,24,1,1.2
9,25,1,1.25
9,26,0,1.0
9,27,0,1.0
9,28,-1,0.75
9,29,1,1.25
9,30,-1,0.75
9,31,0,1.0
9,32,-1,0.75
10,1,1,1.5
10,2,2,1.6666666666666667
10,3,1,1.3333333333333333
10,4,0,1.0
10,5,2,2.0
10,6,0,1.0
10,7,2,1.6666666666666667
10,8,1,1.3333333333333333
10,9,-1,0.6666666666666666
10,11,3,2.0
10,12,-1,0.6666666666666666
10,13,0,1.0
10,14,-3,0.4
10,15,2,1.6666666666666667
10,16,2,1.6666666666666667
10,17,2,1.5
10,18,3,1.75
10,19,2,1.5
10,20,2,1.5
10,21,0,1.0
10,22,0,1.0
10,23,-1,0.75
10,24,2,1.4
10,25,2,1.5
10,26,1,1.25
10,27,-1,0.75
10,28,0,1.0
10,29,4,3.0
10,30,1,1.3333333333333333
10,31,1,1.25
10,32,0,1.0
11,1,0,1.0
11,2,1,1.3333333333333333
11,3,6,3.0
11,4,1,1.5
11,5,2,2.0
11,6,1,1.3333333333333333
11,7,-2,0.5
11,8,-1,0.75
11,9,2,1.6666666666666667
11,10,3,2.0
11,12,1,1.25
11,13,1,1.5
11,14,4,2.3333333333333335
11,15,2,1.6666666666666667
11,16,1,1.3333333333333333
11,17,2,1.6666666666666667
11,18,2,1.5
11,19,1,1.25
11,20,-1,0.75
11,21,1,1.25
11,22,2,1.6666666666666667
11,23,4,2.0
11,24,2,1.5
11,25,1,1.25
11,26,2,1.5
11,27,4,2.0
11,28,1,1.25
11,29,1,1.5
11,30,-2,0.6
11,31,0,1.0
11,32,-1,0.75
12,1,1,1.5
12,2,1,1.3333333333333333
12,3,3,2.5
12,4,0,1.0
12,5,-1,0.6666666666666666
12,6,1,1.3333333333333333
12,7,1,1.3333333333333333
12,8,1,1.3333333333333333
12,9,0,1.0
12,10,-1,0.6666666666666666
12,11,1,1.25
12,13,1,1.3333333333333333
12,14,-1,0.75
12,15,-1,0.6666666666666666
12,16,-1,0.75
12,17,0,1.0
12,18,1,1.25
12,19,0,1.0
12,20,2,1.6666666666666667
12,21,-1,0.75
12,22,0,1.0
12,23,0,1.0
12,24,0,1.0
12,25,0,1.0
12,26,1,1.25
12,27,1,1.3333333333333333
12,28,0,1.0
12,29,1,1.25
12,30,1,1.3333333333333333
12,31,1,1.3333333333333333
12,32,1,1.3333333333333333
13,1,-1,0.6666666666666666
13,2,1,1.3333333333333333
13,3,5,3.5
13,4,0,1.0
13,5,0,1.0
13,6,0,1.0
13,7,-1,0.6666666666666666
13,8,-1,0.75
13,9,-1,0.75
13,10,0,1.0
13,11,1,1.5
13,12,1,1.3333333333333333
13,14,3,2.5
13,15,1,1.3333333333333333
13,16,0,1.0
13,17,1,1.25
13,18,2,1.5
13,19,1,1.25
13,20,0,1.0
13,21,0,1.0
13,22,1,1.5
13,23,2,1.5
13,24,3,2.0
13,25,0,1.0
13,26,0,1.0
13,27,3,2.0
13,28,-1,0.75
13,29,0,1.0
13,30,-1,0.75
13,31,1,1.3333333333333333
13,32,0,1.0
14,1,0,1.0
14,2,3,2.0
14,3,0,1.0
14,4,3,2.5
14,5,1,1.25
14,6,0,1.0
14,7,2,1.5
14,8,0,1.0
14,9,-2,0.6
14,10,-3,0.4
14,11,4,2.3333333333333335
14,12,-1,0.75
14,13,3,2.5
14,15,2,1.5
14,16,3,2.0
14,17,4,2.3333333333333335
14,18,3,1.6
14,19,4,2.3333333333333335
14,20,5,3.5
14,21,3,2.5
14,22,2,1.6666666666666667
14,23,-2,0.5
14,24,6,4.0
14,25,3,1.75
14,26,3,2.0
14,27,-2,0.5
14,28,1,1.25
14,29,3,1.75
14,30,1,1.25
14,31,2,1.5
14,32,1,1.25
15,1,0,1.0
15,2,1,1.3333333333333333
15,3,6,4.0
15,4,0,1.0
15,5,0,1.0
15,6,1,1.3333333333333333
15,7,1,1.3333333333333333
15,8,1,1.3333333333333333
15,9,1,1.3333333333333333
15,10,2,1.6666666666666667
15,11,2,1.6666666666666667
15,12,-1,0.6666666666666666
15,13,1,1.3333333333333333
15,14,2,1.5
15,16,0,1.0
15,17,0,1.0
15,18,3,2.5
15,19,2,2.0
15,20,2,1.6666666666666667
15,21,-1,0.75
15,22,0,1.0
15,23,3,1.75
15,24,2,1.6666666666666667
15,25,2,1.6666666666666667
15,26,3,2.5
15,27,4,2.3333333333333335
15,28,2,2.0
15,29,1,1.25
15,30,1,1.3333333333333333
15,31,1,1.3333333333333333
15,32,1,1.3333333333333333
16,1,-1,0.75
16,2,0,1.0
16,3,5,2.6666666666666665
16,4,0,1.0
16,5,0,1.0
16,6,0,1.0
16,7,-1,0.75
16,8,0,1.0
16,9,1,1.3333333333333333
16,10,2,1.6666666666666667
16,11,1,1.3333333333333333
16,12,-1,0.75
16,13,0,1.0
16,14,3,2.0
16,15,0,1.0
16,17,-1,0.6666666666666666
16,18,-1,0.75
16,19,-1,0.6666666666666666
16,20,0,1.0
16,21,0,1.0
16,22,-2,0.5
16,23,5,3.5
16,24,-1,0.75
16,25,2,2.0
16,26,-1,0.75
16,27,3,1.75
16,28,0,1.0
16,29,0,1.0
16,30,-1,0.8
16,31,-1,0.75
16,32,0,1.0
17,1,0,1.0
17,2,2,2.0
17,3,6,3.0
17,4,1,1.5
17,5,0,1.0
17,6,0,1.0
17,7,0,1.0
17,8,0,1.0
17,9,1,1.25
17,10,2,1.5
17,11,2,1.6666666666666667
17,12,0,1.0
17,13,1,1.25
17,14,4,2.3333333333333335
17,15,0,1.0
17,16,-1,0.6666666666666666
17,18,-3,0.4
17,19,-3,0.4
17,20,1,1.25
17,21,2,1.6666666666666667
17,22,0,1.0
17,23,4,2.0
17,24,-2,0.5
17,25,1,1.25
17,26,-1,0.8
17,27,4,2.0
17,28,2,1.6666666666666667
17,29,1,1.25
17,30,0,1.0
17,31,-1,0.6666666666666666
17,32,1,1.25
18,1,2,1.6666666666666667
18,2,1,1.25
18,3,7,3.3333333333333335
18,4,0,1.0
18,5,1,1.3333333333333333
18,6,2,1.6666666666666667
18,7,1,1.25
18,8,4,3.0
18,9,2,1.5
18,10,3,1.75
18,11,2,1.5
18,12,1,1.25
18,13,2,1.5
18,14,3,1.6
18,15,3,2.5
18,16,-1,0.75
18,17,-3,0.4
18,19,0,1.0
18,20,2,1.5
18,21,1,1.2
18,22,-1,0.8
18,23,5,2.25
18,24,-1,0.75
18,25,2,1.5
18,26,2,1.6666666666666667
18,27,5,2.25
18,28,3,2.0
18,29,1,1.2
18,30,2,1.5
18,31,-1,0.75
18,32,2,1.5
19,1,0,1.0
19,2,0,1.0
19,3,6,3.0
19,4,-1,0.75
19,5,0,1.0
19,6,2,2.0
19,7,0,1.0
19,8,2,1.6666666666666667
19,9,1,1.25
19,10,2,1.5
19,11,1,1.25
19,12,0,1.0
19,13,1,1.25
19,14,4,2.3333333333333335
19,15,2,2.0
19,16,-1,0.6666666666666666
19,17,-3,0.4
19,18,0,1.0
19,20,1,1.25
19,21,1,1.25
19,22,-2,0.6
19,23,5,2.6666666666666665
19,24,1,1.5
19,25,3,2.5
19,26,1,1.3333333333333333
19,27,5,2.6666666666666665
19,28,2,1.6666666666666667
19,29,0,1.0
19,30,1,1.25
19,31,0,1.0
19,32,1,1.25
20,1,1,1.3333333333333333
20,2,1,1.3333333333333333
20,3,7,4.5
20,4,0,1.0
20,5,1,1.3333333333333333
20,6,1,1.3333333333333333
20,7,-1,0.6666666666666666
20,8,-1,0.75
20,9,1,1.25
20,10,2,1.5
20,11,-1,0.75
20,12,2,1.6666666666666667
20,13,0,1.0
20,14,5,3.5
20,15,2,1.6666666666666667
20,16,0,1.0
20,17,1,1.25
20,18,2,1.5
20,19,1,1.25
20,21,2,1.6666666666666667
20,22,1,1.25
20,23,4,2.0
20,24,3,2.0
20,25,-3,0.4
20,26,4,3.0
20,27,5,2.6666666666666665
20,28,1,1.25
20,29,-2,0.6
20,30,0,1.0
20,31,1,1.3333333333333333
20,32,0,1.0
21,1,-2,0.5
21,2,2,2.0
21,3,4,2.3333333333333335
21,4,0,1.0
21,5,-1,0.6666666666666666
21,6,-1,0.75
21,7,0,1.0
21,8,-2,0.6
21,9,-1,0.75
21,10,0,1.0
21,11,1,1.25
21,12,-1,0.75
21,13,0,1.0
21,14,3,2.5
21,15,-1,0.75
21,16,0,1.0
21,17,2,1.6666666666666667
21,18,1,1.2
21,19,1,1.25
21,20,2,1.6666666666666667
21,22,0,1.0
21,23,1,1.2
21,24,3,2.0
21,25,0,1.0
21,26,0,1.0
21,27,2,1.5
21,28,0,1.0
21,29,0,1.0
21,30,-2,0.6
21,31,1,1.3333333333333333
21,32,-1,0.75
22,1,-2,0.5
22,2,2,2.0
22,3,4,2.3333333333333335
22,4,0,1.0
22,5,0,1.0
22,6,-1,0.75
22,7,0,1.0
22,8,-2,0.6
22,9,-1,0.75
22,10,0,1.0
22,11,2,1.6666666666666667
22,12,0,1.0
22,13,1,1.5
22,14,2,1.6666666666666667
22,15,0,1.0
22,16,-2,0.5
22,17,0,1.0
22,18,-1,0.8
22,19,-2,0.6
22,20,1,1.25
22,21,0,1.0
22,23,1,1.2
22,24,0,1.0
22,25,0,1.0
22,26,-3,0.4
22,27,2,1.5
22,28,0,1.0
22,29,1,1.25
22,30,-2,0.6
22,31,1,1.3333333333333333
22,32,1,1.5
23,1,1,1.25
23,2,3,1.75
23,3,-1,0.6666666666666666
23,4,3,2.0
23,5,3,2.0
23,6,3,2.5
23,7,3,1.75
23,8,3,2.0
23,9,0,1.0
23,10,-1,0.75
23,11,4,2.0
23,12,0,1.0
23,13,2,1.5
23,14,-2,0.5
23,15,3,1.75
23,16,5,3.5
23,17,4,2.0
23,18,5,2.25
23,19,5,2.6666666666666665
23,20,4,2.0
23,21,1,1.2
23,22,1,1.2
23,24,5,2.25
23,25,5,2.6666666666666665
23,26,2,1.4
23,27,0,1.0
23,28,1,1.2
23,29,-3,0.4
23,30,1,1.2
23,31,3,1.75
23,32,2,1.5
24,1,0,1.0
24,2,1,1.25
24,3,6,2.5
24,4,1,1.3333333333333333
24,5,0,1.0
24,6,2,1.6666666666666667
24,7,0,1.0
24,8,2,1.5
24,9,1,1.2
24,10,2,1.4
24,11,2,1.5
24,12,0,1.0
24,13,3,2.0
24,14,6,4.0
24,15,2,1.6666666666666667
24,16,-1,0.75
24,17,-2,0.5
24,18,-1,0.75
24,19,1,1.5
24,20,3,2.0
24,21,3,2.0
24,22,0,1.0
24,23,5,2.25
24,25,3,2.0
24,26,1,1.25
24,27,5,2.25
24,28,2,1.5
24,29,1,1.2
24,30,1,1.2
24,31,-2,0.6
24,32,1,1.2
25,1,-1,0.8
25,2,-2,0.5
25,3,5,2.25
25,4,0,1.0
25,5,1,1.3333333333333333
25,6,1,1.3333333333333333
25,7,-1,0.8
25,8,1,1.25
25,9,1,1.25
25,10,2,1.5
25,11,1,1.25
25,12,0,1.0
25,13,0,1.0
25,14,3,1.75
25,15,2,1.6666666666666667
25,16,2,2.0
25,17,1,1.25
25,18,2,1.5
25,19,3,2.5
25,20,-3,0.4
25,21,0,1.0
25,22,0,1.0
25,23,5,2.6666666666666665
25,24,3,2.0
25,26,2,1.5
25,27,4,2.0
25,28,-1,0.75
25,29,0,1.0
25,30,0,1.0
25,31,-1,0.8
25,32,0,1.0
26,1,0,1.0
26,2,1,1.25
26,3,5,2.6666666666666665
26,4,0,1.0
26,5,1,1.3333333333333333
26,6,0,1.0
26,7,1,1.25
26,8,0,1.0
26,9,0,1.0
26,10,1,1.25
26,11,2,1.5
26,12,1,1.25
26,13,0,1.0
26,14,3,2.0
26,15,3,2.5
26,16,-1,0.75
26,17,-1,0.8
26,18,2,1.6666666666666667
26,19,1,1.3333333333333333
26,20,4,3.0
26,21,0,1.0
26,22,-3,0.4
26,23,2,1.4
26,24,1,1.25
26,25,2,1.5
26,27,3,1.75
26,28,1,1.3333333333333333
26,29,1,1.2
26,30,2,2.0
26,31,1,1.25
26,32,0,1.0
27,1,2,1.6666666666666667
27,2,4,2.3333333333333335
27,3,2,2.0
27,4,3,2.0
27,5,3,2.0
27,6,3,2.5
27,7,4,2.3333333333333335
27,8,3,2.0
27,9,0,1.0
27,10,-1,0.75
27,11,4,2.0
27,12,1,1.3333333333333333
27,13,3,2.0
27,14,-2,0.5
27,15,4,2.3333333333333335
27,16,3,1.75
27,17,4,2.0
27,18,5,2.25
27,19,5,2.6666666666666665
27,20,5,2.6666666666666665
27,21,2,1.5
27,22,2,1.5
27,23,0,1.0
27,24,5,2.25
27,25,4,2.0
27,26,3,1.75
27,28,2,1.5
27,29,3,1.6
27,30,2,1.5
27,31,4,2.3333333333333335
27,32,3,2.0
28,1,-2,0.5
28,2,0,1.0
28,3,4,2.3333333333333335
28,4,0,1.0
28,5,0,1.0
28,6,-1,0.75
28,7,0,1.0
28,8,-1,0.75
28,9,-1,0.75
28,10,0,1.0
28,11,1,1.25
28,12,0,1.0
28,13,-1,0.75
28,14,1,1.25
28,15,2,2.0
28,16,0,1.0
28,17,2,1.6666666666666667
28,18,3,2.0
28,19,2,1.6666666666666667
28,20,1,1.25
28,21,0,1.0
28,22,0,1.0
28,23,1,1.2
28,24,2,1.5
28,25,-1,0.75
28,26,1,1.3333333333333333
28,27,2,1.5
28,29,0,1.0
28,30,-1,0.75
28,31,1,1.3333333333333333
28,32,-1,0.75
29,1,1,1.3333333333333333
29,2,0,1.0
29,3,-1,0.75
29,4,0,1.0
29,5,1,1.3333333333333333
29,6,0,1.0
29,7,-2,0.5
29,8,-1,0.75
29,9,1,1.25
29,10,4,3.0
29,11,1,1.5
29,12,1,1.25
29,13,0,1.0
29,14,3,1.75
29,15,1,1.25
29,16,0,1.0
29,17,1,1.25
29,18,1,1.2
29,19,0,1.0
29,20,-2,0.6
29,21,0,1.0
29,22,1,1.25
29,23,-3,0.4
29,24,1,1.2
29,25,0,1.0
29,26,1,1.2
29,27,3,1.6
29,28,0,1.0
29,30,-1,0.75
29,31,-1,0.8
29,32,-2,0.6
30,1,0,1.0
30,2,0,1.0
30,3,4,2.3333333333333335
30,4,-1,0.75
30,5,-1,0.75
30,6,-1,0.75
30,7,-1,0.6666666666666666
30,8,0,1.0
30,9,-1,0.75
30,10,1,1.3333333333333333
30,11,-2,0.6
30,12,1,1.3333333333333333
30,13,-1,0.75
30,14,1,1.25
30,15,1,1.3333333333333333
30,16,-1,0.8
30,17,0,1.0
30,18,2,1.5
30,19,1,1.25
30,20,0,1.0
30,21,-2,0.6
30,22,-2,0.6
30,23,1,1.2
30,24,1,1.2
30,25,0,1.0
30,26,2,2.0
30,27,2,1.5
30,28,-1,0.75
30,29,-1,0.75
30,31,0,1.0
30,32,-1,0.75
31,1,0,1.0
31,2,1,1.5
31,3,6,4.0
31,4,-1,0.6666666666666666
31,5,0,1.0
31,6,0,1.0
31,7,0,1.0
31,8,0,1.0
31,9,0,1.0
31,10,1,1.25
31,11,0,1.0
31,12,1,1.3333333333333333
31,13,1,1.3333333333333333
31,14,2,1.5
31,15,1,1.3333333333333333
31,16,-1,0.75
31,17,-1,0.6666666666666666
31,18,-1,0.75
31,19,0,1.0
31,20,1,1.3333333333333333
31,21,1,1.3333333333333333
31,22,1,1.3333333333333333
31,23,3,1.75
31,24,-2,0.6
31,25,-1,0.8
31,26,1,1.25
31,27,4,2.3333333333333335
31,28,1,1.3333333333333333
31,29,-1,0.8
31,30,0,1.0
31,32,1,1.3333333333333333
32,1,-1,0.6666666666666666
32,2,1,1.3333333333333333
32,3,5,3.5
32,4,0,1.0
32,5,0,1.0
32,6,0,1.0
32,7,-1,0.6666666666666666
32,8,-1,0.75
32,9,-1,0.75
32,10,0,1.0
32,11,-1,0.75
32,12,1,1.3333333333333333
32,13,0,1.0
32,14,1,1.25
32,15,1,1.3333333333333333
32,16,0,1.0
32,17,1,1.25
32,18,2,1.5
32,19,1,1.25
32,20,0,1.0
32,21,-1,0.75
32,22,1,1.5
32,23,2,1.5
32,24,1,1.2
32,25,0,1.0
32,26,0,1.0
32,27,3,2.0
32,28,-1,0.75
32,29,-2,0.6
32,30,-1,0.75
32,31,1,1.3333333333333333
