node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.92017,79.830361,1.211047,0.0
1,4,99999.960086,39.913521,4.564047,0.0
1,5,99999.920166,79.83368,0.878096,0.0
1,6,99999.920166,79.83368,0.485063,0.0
1,8,99999.92017,79.830361,10.396957,0.0
1,9,99999.920163,79.837,2.239108,0.0
1,13,99999.92017,79.830361,1.022935,0.0
1,14,99999.920166,79.83368,2.588153,0.0
1,17,99999.920163,79.837,2.45297,0.0
1,21,99999.960108,39.891975,1.764059,0.0
1,22,99999.960085,39.91518,3.036022,0.0
1,24,99999.920166,79.83368,0.323534,0.0
1,26,99999.920173,79.827042,1.191974,0.0
1,27,99999.920156,79.843641,2.980113,0.0
1,28,99999.92017,79.830361,2.885461,0.0
1,30,99999.920226,79.774018,0.613451,0.0
1,32,99999.920166,79.83368,0.169516,0.0
1,39,99999.960085,39.91518,0.580549,0.0
1,41,99999.920166,79.83368,0.413418,0.0
1,45,99999.92017,79.830361,0.990868,0.0
2,3,99999.920176,79.823723,0.0,0.0
2,4,99999.92018,79.820404,3.636599,0.0
2,7,99999.920173,79.827042,0.0,0.0
2,25,99999.920163,79.837003,0.0,0.0
2,28,99999.920176,79.823723,0.0,0.0
2,36,99999.92017,79.830362,0.0,0.0
2,38,99999.920216,79.783935,0.0,0.0
2,46,99999.920173,79.827042,0.0,0.0
3,23,99999.920163,79.837001,0.813007,0.0
4,5,99999.960086,39.913521,1.251221,0.0
4,6,99999.960086,39.913521,8.233547,0.0
4,7,99999.960086,39.913521,1.79708,0.0
4,11,99999.960086,39.913521,2.919555,0.0
4,16,99999.92017,79.830362,1.266599,0.0
4,31,99999.960088,39.911861,1.303434,0.0
5,10,99999.920233,79.7674,1.573563,0.0
5,12,99999.920166,79.83368,0.0,0.0
5,15,99999.960085,39.91518,2.344251,0.0
5,16,99999.920163,79.837,4.741669,0.0
5,20,99999.920173,79.827042,1.424074,0.0
5,21,99999.960108,39.891975,2.548099,0.0
5,35,99999.920156,79.843641,1.284242,0.0
5,37,99999.920163,79.837,0.791311,0.0
5,40,99999.92017,79.830361,2.560496,0.0
6,9,99999.920166,79.83368,0.348091,0.0
6,40,99999.92017,79.830361,0.0,0.0
7,8,99999.92017,79.830361,2.260923,0.0
7,11,99999.920166,79.83368,2.50864,0.0
7,13,99999.92017,79.830361,0.0,0.0
7,20,99999.920173,79.827042,1.079917,0.0
7,29,99999.920166,79.83368,0.502467,0.0
7,30,99999.920226,79.774018,0.0,0.0
7,32,99999.920166,79.83368,1.004219,0.0
7,35,99999.920156,79.843641,0.758648,0.0
7,41,99999.920166,79.83368,0.028014,0.0
7,43,99999.920166,79.83368,0.623107,0.0
7,45,99999.92017,79.830361,1.999497,0.0
8,38,99999.920213,79.787254,2.368927,0.0
9,10,99999.920226,79.774029,1.58453,0.0
10,12,99999.920233,79.7674,0.957131,0.0
10,14,99999.920233,79.7674,0.41616,0.0
12,15,99999.960085,39.91518,1.740098,0.0
14,18,99999.920166,79.83368,0.112891,0.0
14,23,99999.96008,39.92016,2.346516,0.0
14,27,99999.920156,79.843641,2.970099,0.0
16,17,99999.92016,79.840319,7.054448,0.0
16,19,99999.920226,79.774029,5.666018,0.0
16,22,99999.920166,79.83368,0.582576,0.0
16,34,99999.920166,79.83368,1.280904,0.0
16,42,99999.920219,79.780648,1.208067,0.0
16,46,99999.920163,79.837,2.874494,0.0
16,48,99999.920156,79.84364,9.066939,0.0
17,18,99999.920163,79.837,2.068281,0.0
17,19,99999.920226,79.774029,0.393271,0.0
17,24,99999.920163,79.837,0.0,0.0
17,31,99999.920166,79.83368,2.469897,0.0
17,44,99999.960083,39.91684,0.464559,0.0
19,42,99999.920286,79.714357,1.175523,0.0
20,25,99999.920163,79.837003,1.273036,0.0
20,33,99999.920163,79.837003,0.0,0.0
21,33,99999.920206,79.79391,0.0,0.0
22,26,99999.920176,79.823723,1.654744,0.0
22,36,99999.920166,79.83368,0.792623,0.0
23,29,99999.96008,39.92016,1.490831,0.0
23,47,99999.920153,79.84696,1.282454,0.0
24,48,99999.960081,39.9185,0.279546,0.0
26,37,99999.92017,79.830362,5.889535,0.0
33,34,99999.92016,79.840322,0.0,0.0
33,43,99999.920156,79.843641,0.0,0.0
34,39,99999.920173,79.827041,0.0,0.0
35,47,99999.92015,79.850281,0.0,0.0
40,44,99999.960086,39.913521,3.020525,0.0
