node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.920259,79.740842,3.217578,0.0
1,4,99999.920259,79.740842,3.77214,0.0
1,5,99999.920256,79.744154,1.99151,0.0
1,6,99999.920259,79.740842,2.362013,0.0
1,8,99999.920259,79.740842,7.945061,0.0
1,9,99999.920253,79.747466,0.0,0.0
1,13,99999.920259,79.740843,1.427531,0.0
1,14,99999.920256,79.744154,3.514051,0.0
1,17,99999.920259,79.740842,0.581503,0.0
1,21,99999.920262,79.737531,0.0,0.0
1,22,99999.920289,79.711064,2.146006,0.0
1,24,99999.920292,79.707752,3.638625,0.0
1,26,99999.920259,79.740842,2.819538,0.0
1,27,99999.920259,79.740842,0.0,0.0
1,28,99999.920259,79.740843,2.67911,0.0
1,30,99999.920259,79.740842,2.503514,0.0
1,32,99999.920262,79.737531,2.181411,0.0
1,39,99999.920262,79.737531,2.355099,0.0
1,41,99999.920286,79.714366,1.185894,0.0
1,45,99999.920259,79.740842,4.379511,0.0
2,3,99999.920256,79.744154,1.716614,0.0
2,4,99999.960128,39.872077,1.505613,0.0
2,7,99999.920253,79.747466,0.3196,0.0
2,25,99999.920262,79.737531,6.455541,0.0
2,28,99999.920262,79.737531,0.289679,0.0
2,36,99999.960128,39.872077,0.807166,0.0
2,38,99999.960131,39.868765,3.678203,0.0
2,46,99999.960131,39.868765,1.669288,0.0
3,23,99999.960131,39.868765,2.481937,0.0
4,5,99999.96013,39.870421,0.756502,0.0
4,6,99999.920259,79.740842,2.46799,0.0
4,7,99999.920259,79.740842,0.634551,0.0
4,11,99999.920256,79.744154,2.819538,0.0
4,16,99999.96013,39.870421,0.833035,0.0
4,31,99999.920262,79.737531,1.791,0.0
5,10,99999.960131,39.868765,1.859069,0.0
5,12,99999.920256,79.744154,1.400828,0.0
5,15,99999.960131,39.868765,5.549908,0.0
5,16,99999.96013,39.870421,2.387881,0.0
5,20,99999.960131,39.868765,1.005173,0.0
5,21,99999.960131,39.868765,0.0,0.0
5,35,99999.96013,39.870421,2.102613,0.0
5,37,99999.96013,39.870421,0.0,0.0
5,40,99999.96013,39.870421,0.0,0.0
6,9,99999.920256,79.744154,0.0,0.0
6,40,99999.920259,79.740842,0.828624,0.0
7,8,99999.920256,79.744154,0.505924,0.0
7,11,99999.920253,79.747466,0.378013,0.0
7,13,99999.920259,79.740843,0.318885,0.0
7,20,99999.920256,79.744154,1.181006,0.0
7,29,99999.960144,39.855532,1.722455,0.0
7,30,99999.920256,79.744154,1.915455,0.0
7,32,99999.920259,79.740843,1.474977,0.0
7,35,99999.920256,79.744154,1.78504,0.0
7,41,99999.920282,79.717678,0.828385,0.0
7,43,99999.96013,39.870421,0.692368,0.0
7,45,99999.920256,79.744154,3.548503,0.0
8,38,99999.960131,39.868765,1.456618,0.0
9,10,99999.920259,79.740843,0.0,0.0
10,12,99999.920262,79.737531,1.532435,0.0
10,14,99999.920259,79.740843,1.489043,0.0
12,15,99999.920262,79.737531,1.709461,0.0
14,18,99999.920256,79.744154,0.0,0.0
14,23,99999.96013,39.870421,0.766397,0.0
14,27,99999.920256,79.744154,1.58906,0.0
16,17,99999.920259,79.740842,1.361489,0.0
16,19,99999.960131,39.868765,0.643969,0.0
16,22,99999.960146,39.853876,1.966,0.0
16,34,99999.920259,79.740842,2.887011,0.0
16,42,99999.920262,79.737531,1.680493,0.0
16,46,99999.960131,39.868765,2.358556,0.0
16,48,99999.920262,79.737531,1.544952,0.0
17,18,99999.920259,79.740842,1.049995,0.0
17,19,99999.960133,39.86711,1.052618,0.0
17,24,99999.920296,79.704441,1.629114,0.0
17,31,99999.920266,79.734219,2.868414,0.0
17,44,99999.920262,79.737531,0.249743,0.0
19,42,99999.960133,39.86711,0.474095,0.0
20,25,99999.920266,79.734219,8.046508,0.0
20,33,99999.920262,79.737531,0.979543,0.0
21,33,99999.960131,39.868765,0.0,0.0
22,26,99999.960146,39.853876,0.704408,0.0
22,36,99999.960146,39.853876,1.204133,0.0
23,29,99999.960148,39.85222,2.105951,0.0
23,47,99999.960133,39.86711,7.99644,0.0
24,48,99999.920296,79.704441,1.642346,0.0
26,37,99999.96013,39.870421,0.0,0.0
33,34,99999.920259,79.740842,3.631115,0.0
33,43,99999.920262,79.737531,9.513378,0.0
34,39,99999.920262,79.737531,1.915097,0.0
35,47,99999.960131,39.868765,3.104091,0.0
40,44,99999.960131,39.868765,0.331998,0.0
