node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.92006,79.940046,0.0,0.0
1,4,99999.920063,79.936718,0.0,0.0
1,5,100000.0,0.0,2.904654,0.0
1,6,100000.0,0.0,0.0,0.0
1,8,99999.920136,79.863616,2.146602,0.0
1,9,100000.0,0.0,0.0,0.0
1,13,99999.920136,79.863616,1.603603,0.0
1,14,100000.0,0.0,0.0,0.0
1,17,99999.920083,79.916755,0.547528,0.0
1,21,99999.920136,79.863616,2.483487,0.0
1,22,99999.920063,79.936718,3.713369,0.0
1,24,100000.0,0.0,0.0,0.0
1,26,99999.92014,79.8603,0.0,0.0
1,27,99999.920087,79.913429,1.948476,0.0
1,28,100000.0,0.0,0.238657,0.0
1,30,99999.92013,79.870251,0.0,0.0
1,32,99999.960033,39.966695,0.0,0.0
1,39,99999.92013,79.870251,1.537085,0.0
1,41,100000.0,0.0,0.0,0.0
1,45,99999.92013,79.870251,3.384113,0.0
2,3,99999.960033,39.966696,0.0,0.0
2,4,99999.960033,39.966696,2.827048,0.0
2,7,99999.96004,39.96004,0.0,0.0
2,25,99999.960067,39.933462,0.049949,0.0
2,28,99999.92007,79.930062,1.731515,0.0
2,36,99999.920083,79.916754,1.176,0.0
2,38,99999.920143,79.856973,0.259995,0.0
2,46,99999.92007,79.930062,2.687573,0.0
3,23,99999.920073,79.926739,0.0,0.0
4,5,99999.92007,79.930065,0.626087,0.0
4,6,99999.960035,39.965032,0.0,0.0
4,7,99999.920067,79.933391,0.0,0.0
4,11,99999.920067,79.933394,0.642419,0.0
4,16,99999.920073,79.926739,4.533052,0.0
4,31,99999.960025,39.975016,0.0,0.0
5,10,99999.920136,79.863597,0.0,0.0
5,12,100000.0,0.0,0.0,0.0
5,15,99999.920136,79.863597,0.0,0.0
5,16,99999.92009,79.910101,0.0,0.0
5,20,99999.920146,79.853646,0.0,0.0
5,21,99999.920143,79.856963,1.857996,0.0
5,35,99999.92009,79.910101,1.195431,0.0
5,37,99999.960043,39.956714,1.257539,0.0
5,40,99999.920136,79.863597,0.301123,0.0
6,9,100000.0,0.0,0.0,0.0
6,40,99999.960068,39.931799,0.0,0.0
7,8,99999.96007,39.930145,0.249982,0.0
7,11,99999.960038,39.961703,0.699997,0.0
7,13,99999.960068,39.931808,0.156999,0.0
7,20,99999.960072,39.928486,0.105619,0.0
7,29,99999.960037,39.963367,0.78547,0.0
7,30,99999.960067,39.933462,0.0,0.0
7,32,99999.960035,39.965031,0.0,0.0
7,35,99999.960043,39.956714,0.821829,0.0
7,41,99999.960038,39.961703,0.0,0.0
7,43,99999.960038,39.961703,0.0,0.0
7,45,99999.920133,79.866924,1.008511,0.0
8,38,99999.920203,79.797182,2.421021,0.0
9,10,99999.920136,79.863597,0.0,0.0
10,12,99999.920133,79.866924,0.294924,0.0
10,14,99999.920133,79.866924,0.833511,0.0
12,15,99999.920133,79.866924,0.0,0.0
14,18,100000.0,0.0,0.0,0.0
14,23,99999.920087,79.913428,2.078891,0.0
14,27,99999.92009,79.910102,0.880837,0.0
16,17,99999.920093,79.906775,3.916025,0.0
16,19,99999.92014,79.860272,2.050161,0.0
16,22,99999.920073,79.926739,1.467824,0.0
16,34,99999.960038,39.961705,0.091553,0.0
16,42,99999.960072,39.928477,0.0,0.0
16,46,99999.920077,79.92341,2.963066,0.0
16,48,99999.960045,39.955051,1.304626,0.0
17,18,99999.920083,79.916755,6.394267,0.0
17,19,99999.92014,79.860272,2.039433,0.0
17,24,99999.960038,39.961705,0.648856,0.0
17,31,99999.960038,39.961705,0.0,0.0
17,44,99999.960068,39.931795,0.0,0.0
19,42,99999.92019,79.81045,0.0,0.0
20,25,99999.960098,39.901908,0.0,0.0
20,33,99999.960077,39.923498,0.0,0.0
21,33,99999.92015,79.850312,1.816988,0.0
22,26,99999.92013,79.870284,0.657797,0.0
22,36,99999.92007,79.930065,0.757933,0.0
23,29,99999.920083,79.916755,2.590895,0.0
23,47,99999.920093,79.906775,0.358462,0.0
24,48,99999.960037,39.963368,4.459977,0.0
26,37,99999.920146,79.853646,1.095414,0.0
33,34,99999.96004,39.960042,0.730038,0.0
33,43,99999.92009,79.910102,0.0,0.0
34,39,99999.960062,39.938453,3.1991,0.0
35,47,99999.920093,79.906775,0.946999,0.0
40,44,99999.920183,79.817086,0.986099,0.0
