node1,node2,free_bw,used_bw,delay,pkloss
1,3,99998.484246,1515.754446,0.0,0.0
1,4,99998.915796,1084.203971,0.0,0.0
1,5,99998.74515,1254.849721,0.0,0.0
1,6,99999.789518,210.482495,0.0,0.0
1,8,99999.789605,210.394924,0.0,0.0
1,9,99999.789518,210.482495,0.0,0.0
1,13,99999.789588,210.412436,0.0,0.0
1,14,99999.658993,341.006536,0.0,0.0
1,17,99999.658993,341.006536,0.0,0.0
1,21,99999.829483,170.517467,0.935435,0.0
1,22,99999.789588,210.412436,0.0,0.0
1,24,99999.789579,210.421181,0.0,0.0
1,26,99999.789518,210.482498,0.0,0.0
1,27,99999.789535,210.464971,0.0,0.0
1,28,99999.789579,210.421188,0.0,0.0
1,30,99999.82949,170.510365,2.14684,0.0
1,32,99999.78957,210.429942,0.0,0.0
1,39,99999.789526,210.473732,0.0,0.0
1,41,99999.789579,210.421181,0.0,0.0
1,45,99999.789535,210.464971,0.0,0.0
2,3,99998.876025,1123.975199,0.0,0.0
2,4,99999.920097,79.90345,0.159621,0.0
2,7,99999.528511,471.489233,5.980015,0.0
2,25,99999.789544,210.456224,4.112005,0.0
2,28,99999.920107,79.893476,1.878858,0.0
2,36,99999.789579,210.421177,0.0,0.0
2,38,99999.78957,210.429936,0.0,0.0
2,46,99999.789561,210.438697,3.06797,0.0
3,23,99999.659008,340.99235,0.920892,0.0
4,5,99999.960042,39.958377,8.01754,0.0
4,6,99999.96004,39.960041,1.372695,0.0
4,7,99999.960042,39.958377,4.64344,0.0
4,11,99999.829504,170.496175,0.357151,0.0
4,16,99999.267399,732.600753,0.665545,0.0
4,31,99999.829553,170.446509,1.124024,0.0
5,10,99999.789509,210.491259,8.244514,0.0
5,12,99999.789526,210.473732,2.382874,0.0
5,15,99999.829532,170.467798,4.391313,0.0
5,16,99999.92007,79.930061,2.403975,0.0
5,20,99999.698918,301.082433,7.39038,0.0
5,21,99999.920067,79.933389,6.098986,0.0
5,35,99999.789544,210.456212,1.774549,0.0
5,37,99999.789553,210.447454,2.2645,0.0
5,40,99999.82949,170.510365,0.01204,0.0
6,9,99999.920067,79.933389,0.440598,0.0
6,40,99999.960035,39.965031,3.326654,0.0
7,8,99999.9201,79.900134,0.994563,0.0
7,11,99999.92007,79.930061,0.926137,0.0
7,13,99999.920097,79.903457,0.406027,0.0
7,20,99999.960033,39.966695,0.710011,0.0
7,29,99999.789561,210.438697,0.10252,0.0
7,30,99999.960037,39.963367,7.894397,0.0
7,32,99999.92009,79.910105,0.0,0.0
7,35,99999.92008,79.92008,0.748515,0.0
7,41,99999.92009,79.910105,6.943107,0.0
7,43,99999.78957,210.429942,0.496507,0.0
7,45,99999.920073,79.926734,1.813531,0.0
8,38,99999.960052,39.948403,1.100659,0.0
9,10,99999.920063,79.936717,0.0,0.0
10,12,99999.920067,79.933389,1.340508,0.0
10,14,99999.920067,79.933389,0.910044,0.0
12,15,99999.960047,39.95339,2.290487,0.0
14,18,99999.789561,210.438697,0.0,0.0
14,23,99999.92007,79.930061,4.597902,0.0
14,27,99999.920077,79.923407,1.168132,0.0
16,17,99999.92007,79.930061,1.768589,0.0
16,19,99999.789509,210.491257,2.703905,0.0
16,22,99999.920093,79.906784,1.415372,0.0
16,34,99999.78957,210.429951,2.831936,0.0
16,42,99999.789518,210.482495,3.820062,0.0
16,46,99999.92007,79.930061,2.485514,0.0
16,48,99999.789553,210.44746,2.267361,0.0
17,18,99999.920087,79.913429,2.18308,0.0
17,19,99999.92007,79.930061,1.537085,0.0
17,24,99999.92009,79.910105,1.168609,0.0
17,31,99999.920093,79.90678,0.436544,0.0
17,44,99999.789526,210.473732,4.89974,0.0
19,42,99999.92007,79.930061,2.643466,0.0
20,25,99999.96003,39.970022,14.448166,0.0
20,33,99999.789518,210.482498,0.0,0.0
21,33,99999.92007,79.930062,0.0,0.0
22,26,99999.92009,79.910112,3.326893,0.0
22,36,99999.920103,79.896803,1.20151,0.0
23,29,99999.920083,79.916757,0.0,0.0
23,47,99999.789553,210.44746,2.624512,0.0
24,48,99999.920103,79.8968,5.470991,0.0
26,37,99999.920077,79.92341,1.381874,0.0
33,34,99999.920097,79.903453,0.514507,0.0
33,43,99999.920093,79.906778,0.0,0.0
34,39,99999.920093,79.90678,4.483461,0.0
35,47,99999.920093,79.906776,1.925588,0.0
40,44,99999.920073,79.926734,0.0,0.0
