node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.92019,79.81045,1.496911,0.0
1,4,99999.92019,79.81045,2.538085,0.0
1,5,99999.920196,79.803816,0.0,0.0
1,6,99999.920196,79.803816,1.380086,0.0
1,8,99999.960098,39.901908,3.056526,0.0
1,9,99999.920193,79.807133,0.0,0.0
1,13,99999.9601,39.90025,2.972364,0.0
1,14,99999.920196,79.803816,2.381921,0.0
1,17,99999.920193,79.807133,1.176953,0.0
1,21,99999.920196,79.803816,1.220465,0.0
1,22,99999.920193,79.807133,4.567981,0.0
1,24,99999.920196,79.803816,5.604982,0.0
1,26,99999.92019,79.81045,0.267506,0.0
1,27,99999.920196,79.803816,1.759052,0.0
1,28,99999.920193,79.807133,0.430584,0.0
1,30,99999.920193,79.807133,1.734614,0.0
1,32,99999.920196,79.803816,0.156522,0.0
1,39,99999.92019,79.81045,4.885435,0.0
1,41,99999.920196,79.803816,0.0,0.0
1,45,99999.920196,79.803816,1.250029,0.0
2,3,99999.920193,79.807133,3.523827,0.0
2,4,99999.920193,79.807133,0.512958,0.0
2,7,99999.9202,79.800499,1.95384,0.0
2,25,99999.9202,79.800499,2.774954,0.0
2,28,99999.920196,79.803816,1.372099,0.0
2,36,99999.9202,79.800499,0.652909,0.0
2,38,99999.920193,79.807133,1.745462,0.0
2,46,99999.920196,79.803816,0.607967,0.0
3,23,99999.92019,79.81045,2.645612,0.0
4,5,99999.920193,79.807133,1.774073,0.0
4,6,99999.920193,79.807133,2.358437,0.0
4,7,99999.920193,79.807133,0.11301,0.0
4,11,99999.92019,79.81045,1.088142,0.0
4,16,99999.960096,39.903567,1.150012,0.0
4,31,99999.92019,79.81045,0.302553,0.0
5,10,99999.960096,39.903567,1.618981,0.0
5,12,99999.920196,79.803816,1.497626,0.0
5,15,99999.920196,79.803816,1.045227,0.0
5,16,99999.9601,39.900249,3.299594,0.0
5,20,99999.920203,79.797182,3.310204,0.0
5,21,99999.920203,79.797182,1.123548,0.0
5,35,99999.960098,39.901908,1.053572,0.0
5,37,99999.9202,79.800499,0.918984,0.0
5,40,99999.920196,79.803816,0.969648,0.0
6,9,99999.920196,79.803816,0.0,0.0
6,40,99999.920196,79.803816,3.393531,0.0
7,8,99999.9601,39.900249,2.161384,0.0
7,11,99999.920196,79.803816,10.683179,0.0
7,13,99999.960101,39.898591,0.0,0.0
7,20,99999.920203,79.797182,0.0,0.0
7,29,99999.9202,79.800499,0.0,0.0
7,30,99999.920196,79.803816,0.059962,0.0
7,32,99999.9202,79.800499,4.977942,0.0
7,35,99999.960098,39.901908,0.043035,0.0
7,41,99999.9202,79.800499,0.0,0.0
7,43,99999.920196,79.803816,1.323938,0.0
7,45,99999.920196,79.803816,3.508568,0.0
8,38,99999.920193,79.807133,5.893469,0.0
9,10,99999.960095,39.905225,0.0,0.0
10,12,99999.960095,39.905225,1.620889,0.0
10,14,99999.960096,39.903567,0.338554,0.0
12,15,99999.920193,79.807133,0.881553,0.0
14,18,99999.9202,79.800499,0.37396,0.0
14,23,99999.920196,79.803816,0.0,0.0
14,27,99999.9202,79.800499,1.774907,0.0
16,17,99999.960096,39.903566,2.267122,0.0
16,19,99999.960096,39.903566,1.785517,0.0
16,22,99999.960096,39.903566,0.758171,0.0
16,34,99999.960098,39.901908,0.22459,0.0
16,42,99999.960096,39.903566,1.262546,0.0
16,46,99999.960096,39.903566,1.50156,0.0
16,48,99999.960098,39.901908,2.814651,0.0
17,18,99999.9202,79.800499,0.447512,0.0
17,19,99999.920196,79.803816,0.542641,0.0
17,24,99999.9202,79.800499,4.870534,0.0
17,31,99999.920196,79.803816,1.077652,0.0
17,44,99999.92019,79.81045,1.158714,0.0
19,42,99999.92019,79.81045,4.789948,0.0
20,25,99999.920203,79.797182,0.674605,0.0
20,33,99999.960101,39.898591,0.0,0.0
21,33,99999.9601,39.900249,1.283169,0.0
22,26,99999.92019,79.81045,0.148654,0.0
22,36,99999.920196,79.803816,8.666158,0.0
23,29,99999.920196,79.803816,0.0,0.0
23,47,99999.940148,59.852033,25.294542,0.0
24,48,99999.9202,79.800499,0.962496,0.0
26,37,99999.92019,79.810451,0.474572,0.0
33,34,99999.9601,39.900249,0.0,0.0
33,43,99999.960098,39.901908,0.0,0.0
34,39,99999.920193,79.807133,0.0,0.0
35,47,99999.960098,39.901908,0.270963,0.0
40,44,99999.92019,79.81045,0.412107,0.0
