node1,node2,free_bw,used_bw,delay,pkloss
1,3,0.0,107024400.230585,56.490898,0.004572
1,4,65541.937461,34458062.538679,57.979584,0.0
1,5,62860.797701,37139202.299066,0.0,0.0
1,6,97779.036449,2220963.550518,0.0,0.019832
1,8,93201.93747,6798062.529938,28.208375,0.000875
1,9,92458.535112,7541464.888189,33.396959,0.0
1,13,93697.248,6302751.999551,59.154987,0.0
1,14,61630.329456,38369670.543564,47.707319,0.0
1,17,47864.725196,52135274.804021,26.88849,0.0
1,21,87266.173941,12733826.059361,54.87287,0.0
1,22,83420.972263,16579027.73709,39.877534,0.0
1,24,97557.093664,2442906.336115,1.043081,0.0
1,26,75770.44302,24229556.980174,57.491422,0.0
1,27,99663.202625,336797.375259,18.220901,0.0
1,28,71735.295992,28264704.007789,3.202915,0.031652
1,30,93277.990095,6722009.905086,19.949913,0.0
1,32,92537.782476,7462217.523778,0.0,0.0
1,39,95015.316247,4984683.752737,26.740074,0.0
1,41,99075.013932,924986.068472,11.618853,0.0
1,45,93795.084243,6204915.756575,24.305344,0.0
2,3,32198.968812,67801031.18764,35.694361,0.003855
2,4,99735.108222,264891.777807,5.688548,0.0
2,7,90562.856556,9437143.444346,0.0,0.0
2,25,51544.292385,48455707.614836,28.410912,0.018829
2,28,99857.081423,142918.577476,25.409579,0.0
2,36,95559.834212,4440165.788495,0.0,0.0
2,38,91246.42168,8753578.320295,17.50505,0.000819
2,46,92131.56195,7868438.049922,2.34592,0.0
3,23,49833.834447,50166165.552565,0.0,0.0
4,5,99682.331874,317668.12597,28.357625,0.0
4,6,99855.729747,144270.252959,20.856142,0.0
4,7,97189.644243,2810355.757118,1.383543,0.0
4,11,94212.778307,5787221.69287,52.781463,0.0
4,16,77347.088447,22652911.552554,33.512592,0.0
4,31,98198.273197,1801726.802601,54.2804,0.0
5,10,99999.919966,80.033548,2.922177,0.0
5,12,92760.063472,7239936.528296,0.0,0.0
5,15,95075.387109,4924612.891472,14.921546,0.0
5,16,99640.197552,359802.448061,45.939565,0.0
5,20,83165.176099,16834823.900683,30.625701,0.0
5,21,99070.519818,929480.1825,17.192006,0.0
5,35,99064.981812,935018.188279,44.118524,0.0
5,37,99626.815395,373184.605195,0.0,0.0
5,40,94317.195085,5682804.914922,22.526622,0.0
6,9,99999.92008,79.92008,13.186932,0.0
6,40,99706.517134,293482.866217,56.156039,0.0
7,8,98735.034092,1264965.908411,2.274513,0.0
7,11,99451.434339,548565.6605,0.0,0.0
7,13,99534.012282,465987.71758,3.403068,0.0
7,20,97756.090979,2243909.021199,1.192212,0.0
7,29,89963.972446,10036027.554443,2.435923,0.0
7,30,99999.149082,850.917583,8.699536,0.0
7,32,99940.257382,59742.618238,0.0,0.0
7,35,99999.919983,80.016904,1.898527,0.0
7,41,99999.920123,79.876857,0.0,0.0
7,43,99746.988974,253011.026026,0.0,0.0
7,45,99728.344687,271655.312972,16.692996,0.0
8,38,99473.261501,526738.498621,0.780463,0.0
9,10,98644.309103,1355690.897279,30.711651,0.0
10,12,99999.919976,80.023574,23.433924,0.0
10,14,98116.920408,1883079.592385,21.506429,0.0
12,15,99999.919916,80.083905,32.037497,0.0
14,18,95853.302679,4146697.321333,18.535852,0.0
14,23,93165.513974,6834486.025701,16.991496,0.0
14,27,59742.056936,40257943.063947,20.991445,0.091437
16,17,94728.569007,5271430.993496,20.648122,0.0
16,19,94199.21372,5800786.27959,1.102924,0.0
16,22,96278.419729,3721580.270635,11.125565,0.0
16,34,93554.089551,6445910.448969,2.300143,0.0
16,42,92544.830275,7455169.724658,60.048103,0.0
16,46,99684.151347,315848.653322,3.541589,0.0
16,48,92007.35845,7992641.550142,45.755029,0.0
17,18,98493.964271,1506035.72862,53.519011,0.0
17,19,99999.919843,80.156975,20.918012,0.0
17,24,46746.241125,53253758.874654,1.317024,0.0
17,31,98023.792922,1976207.077979,20.235419,0.0
17,44,94255.097559,5744902.441363,32.570958,0.0
19,42,99999.919833,80.167015,0.0,0.0
20,25,98301.684339,1698315.661316,26.596546,0.0
20,33,85540.210721,14459789.279305,25.829434,0.0
21,33,98588.260699,1411739.301454,16.160488,0.0
22,26,99999.919763,80.2374,0.880122,0.0
22,36,99999.919783,80.217317,0.0,0.0
23,29,97410.340132,2589659.868066,16.431093,0.0
23,47,89658.777523,10341222.476798,1.972437,0.0
24,48,97495.791316,2504208.683914,3.83544,0.0
26,37,93582.270196,6417729.804428,15.170217,0.0
33,34,99337.236375,662763.625165,13.786435,0.0
33,43,93350.735315,6649264.684636,29.717565,0.0
34,39,99784.597114,215402.885595,2.897024,0.0
35,47,99999.919846,80.153628,2.210021,0.0
40,44,99999.919732,80.267561,24.433136,0.0
