node1,node2,free_bw,used_bw,delay,pkloss
1,3,42981.18595,57018814.050275,0.0,0.0
1,4,52428.601075,47571398.925372,0.0,0.0
1,5,44767.078768,55232921.231544,3.07548,0.0
1,6,95335.862675,4664137.325438,0.96643,0.0
1,8,93032.425807,6967574.193265,0.0,0.0
1,9,90893.869411,9106130.589438,24.629951,0.0
1,13,94016.490105,5983509.895078,9.962797,0.0
1,14,65766.895144,34233104.856363,0.186443,0.0
1,17,90240.924334,9759075.665533,0.0,0.0
1,21,53819.833672,46180166.328357,0.0,0.0
1,22,51234.29732,48765702.680206,0.0,0.0
1,24,73620.231064,26379768.936241,0.0,0.009588
1,26,98210.423937,1789576.063365,0.0,0.0
1,27,90355.14817,9644851.82988,0.0,0.037534
1,28,93185.244548,6814755.451973,0.0,0.0
1,30,92740.22973,7259770.269574,1.524448,0.0
1,32,94012.526187,5987473.812859,4.662633,0.0
1,39,93272.577293,6727422.706586,0.0,0.0
1,41,98283.641436,1716358.5637,0.530601,0.0
1,45,94886.338099,5113661.901405,0.0,0.0
2,3,77784.362244,22215637.755951,0.320435,0.0
2,4,93244.064751,6755935.248634,0.725031,0.007404
2,7,95309.249916,4690750.08352,5.395889,0.0
2,25,93096.922911,6903077.089201,4.721522,0.0
2,28,98972.882709,1027117.290712,8.39448,0.085023
2,36,97755.430657,2244569.343194,0.0,0.0
2,38,96469.814492,3530185.507614,3.365517,0.0
2,46,95920.314893,4079685.107116,4.961252,0.0
3,23,61804.543141,38195456.858849,1.992464,0.0
4,5,96668.362792,3331637.20816,1.1729,0.047798
4,6,99674.362731,325637.269367,19.533515,0.0
4,7,91086.86596,8913134.040431,18.49699,0.026202
4,11,94523.285766,5476714.23435,0.20957,0.0
4,16,66296.423204,33703576.79622,7.364988,0.0
4,31,94588.364081,5411635.918976,3.177643,0.0
5,10,95190.002097,4809997.902966,1.302481,0.032025
5,12,86457.950067,13542049.933422,1.290441,0.0
5,15,99176.426128,823573.871706,0.124931,0.0
5,16,88628.072775,11371927.224863,3.907442,0.0
5,20,51076.351111,48923648.889046,4.366517,0.0
5,21,76947.684443,23052315.556505,0.0,0.117427
5,35,98822.429444,1177570.555817,1.903415,0.0
5,37,93565.673499,6434326.501495,1.337051,0.003776
5,40,93652.507035,6347492.965054,0.0,0.0
6,9,99999.92007,79.930061,6.389976,0.0
6,40,99247.345621,752654.379063,0.0,0.0
7,8,99999.9201,79.900125,1.451612,0.0
7,11,99656.598663,343401.336658,3.982902,0.0
7,13,99711.453989,288546.011406,2.488494,0.0
7,20,88191.601821,11808398.178712,0.376225,0.145225
7,29,95112.282956,4887717.043941,2.969027,0.0
7,30,99752.744727,247255.272969,10.049462,0.0
7,32,99742.978652,257021.347871,4.983544,0.0
7,35,99942.349885,57650.115349,12.127399,0.0
7,41,99933.455393,66544.60719,0.387073,0.0
7,43,99010.622408,989377.592283,0.133991,0.003134
7,45,99431.423354,568576.645669,0.600576,0.0
8,38,99293.511479,706488.521092,3.013015,0.0
9,10,99999.959997,40.003374,1.038074,0.0
10,12,99999.940032,59.968428,15.457034,0.0
10,14,99555.954857,444045.142613,6.999612,0.0
12,15,94206.021766,5793978.23406,1.586914,0.0
14,18,78768.822166,21231177.833954,6.515145,0.0
14,23,86143.610247,13856389.752507,0.949025,0.0
14,27,99809.33498,190665.020037,1.811504,0.0
16,17,98107.497466,1892502.533622,0.923038,0.0
16,19,58119.14112,41880858.88028,5.607843,0.0
16,22,90534.422797,9465577.203169,0.0,0.0
16,34,94425.918627,5574081.372537,16.037345,0.0
16,42,96023.367276,3976632.724392,0.912428,0.0
16,46,97176.845165,2823154.83469,0.0,0.0
16,48,94033.500344,5966499.656261,2.099037,0.0
17,18,98146.307961,1853692.039367,4.357576,0.0
17,19,97184.817298,2815182.702223,0.67842,0.0
17,24,99999.920077,79.92341,0.705481,0.0
17,31,99999.920077,79.92341,0.0,0.0
17,44,91612.222807,8387777.193412,16.363502,0.0
19,42,97836.349844,2163650.155846,0.0,0.0
20,25,95175.782547,4824217.452774,0.577569,0.98671
20,33,86741.485351,13258514.649333,0.391483,0.0
21,33,95843.31103,4156688.970001,8.246422,0.0
22,26,99999.92009,79.910101,22.6053,0.0
22,36,99999.920057,79.94339,0.0,0.0
23,29,98969.797175,1030202.824868,1.024008,0.0
23,47,93225.885262,6774114.737854,0.828385,0.0
24,48,99999.920053,79.946722,1.614451,0.0
26,37,99999.920077,79.923408,0.0,0.0
33,34,98159.305644,1840694.356193,0.766993,0.0
33,43,92526.919617,7473080.383316,1.161575,0.0
34,39,99127.830596,872169.403852,0.606894,0.0
35,47,99999.920017,79.983337,3.147364,0.0
40,44,99999.91982,80.180406,0.4071,0.0
