node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.920193,79.807133,0.0,0.0
1,4,99999.920186,79.813768,0.0,0.0
1,5,99999.92019,79.81045,2.904654,0.0
1,6,99999.92019,79.81045,0.0,0.0
1,8,99999.920123,79.876917,2.146602,0.0
1,9,99999.920193,79.807133,0.0,0.0
1,13,99999.920126,79.873589,1.603603,0.0
1,14,99999.92019,79.81045,0.0,0.0
1,17,99999.92019,79.81045,0.547528,0.0
1,21,99999.920123,79.876917,2.483487,0.0
1,22,99999.920193,79.807133,3.713369,0.0
1,24,99999.920193,79.807133,0.0,0.0
1,26,99999.960062,39.938459,0.0,0.0
1,27,99999.92019,79.81045,1.948476,0.0
1,28,99999.92019,79.81045,0.238657,0.0
1,30,99999.96006,39.940123,0.0,0.0
1,32,99999.920193,79.807133,0.0,0.0
1,39,99999.920126,79.873589,1.537085,0.0
1,41,99999.920193,79.807133,0.0,0.0
1,45,99999.920126,79.873589,3.384113,0.0
2,3,99999.92018,79.820406,0.0,0.0
2,4,99999.920173,79.827042,2.827048,0.0
2,7,99999.960088,39.911862,0.0,0.0
2,25,99999.96009,39.910203,0.049949,0.0
2,28,99999.960088,39.911862,1.731515,0.0
2,36,99999.960088,39.911862,1.176,0.0
2,38,99999.960057,39.943431,0.259995,0.0
2,46,99999.96009,39.910203,2.687573,0.0
3,23,99999.92019,79.81045,0.0,0.0
4,5,99999.920183,79.817086,0.626087,0.0
4,6,99999.920183,79.817086,0.0,0.0
4,7,99999.920183,79.817086,0.0,0.0
4,11,99999.92019,79.81045,0.642419,0.0
4,16,99999.920183,79.817086,4.533052,0.0
4,31,99999.92019,79.81045,0.0,0.0
5,10,99999.92011,79.890224,0.0,0.0
5,12,99999.92019,79.81045,0.0,0.0
5,15,99999.92012,79.880235,0.0,0.0
5,16,99999.920186,79.813768,0.0,0.0
5,20,99999.96006,39.940118,0.0,0.0
5,21,99999.92012,79.880235,1.857996,0.0
5,35,99999.92019,79.81045,1.195431,0.0
5,37,99999.92019,79.81045,1.257539,0.0
5,40,99999.960062,39.938453,0.301123,0.0
6,9,99999.92019,79.81045,0.0,0.0
6,40,99999.960062,39.938453,0.0,0.0
7,8,99999.92012,79.880235,0.249982,0.0
7,11,99999.920193,79.807133,0.699997,0.0
7,13,99999.920126,79.873589,0.156999,0.0
7,20,99999.96006,39.940118,0.105619,0.0
7,29,99999.92019,79.81045,0.78547,0.0
7,30,99999.960058,39.941782,0.0,0.0
7,32,99999.92019,79.81045,0.0,0.0
7,35,99999.92019,79.81045,0.821829,0.0
7,41,99999.92019,79.81045,0.0,0.0
7,43,99999.92019,79.81045,0.0,0.0
7,45,99999.920123,79.876906,1.008511,0.0
8,38,99999.960028,39.971687,2.421021,0.0
9,10,99999.920116,79.883576,0.0,0.0
10,12,99999.920113,79.886907,0.294924,0.0
10,14,99999.92011,79.890224,0.833511,0.0
12,15,99999.920123,79.876917,0.0,0.0
14,18,99999.92019,79.81045,0.0,0.0
14,23,99999.920186,79.813768,2.078891,0.0
14,27,99999.920186,79.813768,0.880837,0.0
16,17,99999.920186,79.813768,3.916025,0.0
16,19,99999.920113,79.886894,2.050161,0.0
16,22,99999.92019,79.81045,1.467824,0.0
16,34,99999.920186,79.813768,0.091553,0.0
16,42,99999.920116,79.883564,0.0,0.0
16,46,99999.92019,79.81045,2.963066,0.0
16,48,99999.92019,79.81045,1.304626,0.0
17,18,99999.92019,79.81045,6.394267,0.0
17,19,99999.920113,79.886894,2.039433,0.0
17,24,99999.92019,79.81045,0.648856,0.0
17,31,99999.920186,79.813768,0.0,0.0
17,44,99999.920123,79.876906,0.0,0.0
19,42,99999.920043,79.95669,0.0,0.0
20,25,99999.960062,39.938459,0.0,0.0
20,33,99999.92012,79.880235,0.0,0.0
21,33,99999.92012,79.880235,1.816988,0.0
22,26,99999.960062,39.938459,0.657797,0.0
22,36,99999.92019,79.81045,0.757933,0.0
23,29,99999.920186,79.813768,2.590895,0.0
23,47,99999.920186,79.813768,0.358462,0.0
24,48,99999.92019,79.81045,4.459977,0.0
26,37,99999.960062,39.938459,1.095414,0.0
33,34,99999.920186,79.813768,0.730038,0.0
33,43,99999.920186,79.813768,0.0,0.0
34,39,99999.920123,79.876906,3.1991,0.0
35,47,99999.92019,79.81045,0.946999,0.0
40,44,99999.92006,79.940045,0.986099,0.0
