node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.920116,79.883503,inf,0.0
1,4,99999.920113,79.886828,inf,0.0
1,5,99999.92012,79.88018,0.0,0.0
1,6,99999.920123,79.876857,0.0,0.0
1,8,99999.920113,79.886828,inf,0.0
1,9,99999.920123,79.876857,27.836442,0.0
1,13,99999.920113,79.886828,inf,0.0
1,14,99999.920116,79.883503,0.0,0.0
1,17,99999.920116,79.883503,inf,0.0
1,21,99999.92012,79.88018,inf,0.0
1,22,99999.920113,79.886828,inf,0.0
1,24,99999.920116,79.883503,0.052452,0.0
1,26,99999.960058,39.941752,inf,0.0
1,27,99999.92012,79.88018,inf,0.0
1,28,99999.920097,79.903457,0.0,0.0
1,30,99999.920123,79.876857,inf,0.0
1,32,99999.920097,79.903457,inf,0.0
1,39,99999.920123,79.876857,inf,0.0
1,41,99999.96005,39.950064,0.704527,0.0
1,45,99999.920123,79.876857,inf,0.0
2,3,99999.92011,79.890151,inf,0.0
2,4,99999.960053,39.946738,inf,0.0
2,7,99999.960057,39.943414,inf,0.0
2,25,99999.960057,39.943414,inf,0.0
2,28,99999.960045,39.955052,inf,0.0
2,36,99999.960058,39.941752,inf,0.0
2,38,99999.960057,39.943414,inf,0.0
2,46,99999.960058,39.941752,inf,0.0
3,23,99999.920116,79.883503,inf,0.0
4,5,99999.920113,79.886828,inf,0.0
4,6,99999.920113,79.886828,inf,0.0
4,7,99999.873513,126.487477,inf,0.0
4,11,99999.873518,126.482215,inf,0.0
4,16,99999.873518,126.482215,inf,0.0
4,31,99999.873476,126.524332,inf,0.0
5,10,99999.873523,126.476951,inf,0.0
5,12,99999.873523,126.476951,0.0,0.0
5,15,99999.920113,79.886828,inf,0.0
5,16,99999.873528,126.47169,inf,0.0
5,20,99999.873528,126.47169,inf,0.0
5,21,99999.920123,79.876857,inf,0.0
5,35,99999.92012,79.88018,inf,0.0
5,37,99999.873523,126.476951,inf,0.0
5,40,99999.826933,173.066523,inf,0.0
6,9,99999.873528,126.47169,0.0,0.0
6,40,99999.920126,79.873534,inf,0.0
7,8,99999.873507,126.492741,inf,0.0
7,11,99999.873528,126.47169,inf,0.0
7,13,99999.826912,173.088126,inf,0.0
7,20,99999.826933,173.066523,inf,0.0
7,29,99999.873523,126.476951,inf,0.0
7,30,99999.826933,173.066523,inf,0.0
7,32,99999.873486,126.513807,inf,0.0
7,35,99999.873523,126.476951,inf,0.0
7,41,99999.913445,86.55487,inf,0.0
7,43,99999.82689,173.109741,inf,0.0
7,45,99999.826933,173.066523,inf,0.0
8,38,99999.826912,173.088126,inf,0.0
9,10,99999.826933,173.066523,inf,0.0
10,12,99999.873523,126.476951,inf,0.0
10,14,99999.826926,173.073723,inf,0.0
12,15,99999.826912,173.088126,inf,0.0
14,18,99999.866866,133.133633,0.382662,0.0
14,23,99999.826926,173.073723,inf,0.0
14,27,99999.826926,173.073723,inf,0.0
16,17,99999.826933,173.066523,inf,0.0
16,19,99999.826933,173.066523,inf,0.0
16,22,99999.826919,173.080926,inf,0.0
16,34,99999.826876,173.124166,inf,0.0
16,42,99999.826941,173.059323,inf,0.0
16,46,99999.826941,173.059323,inf,0.0
16,48,99999.826941,173.059323,inf,0.0
17,18,99999.826926,173.073723,inf,0.0
17,19,99999.826926,173.073723,inf,0.0
17,24,99999.826926,173.073723,inf,0.0
17,31,99999.826869,173.131366,inf,0.0
17,44,99999.826933,173.066523,inf,0.0
19,42,99999.826933,173.066523,inf,0.0
20,25,99999.826933,173.066523,inf,0.0
20,33,99999.826933,173.066523,inf,0.0
21,33,99999.826933,173.066523,inf,0.0
22,26,99999.866855,133.144713,inf,0.0
22,36,99999.826919,173.080926,inf,0.0
23,29,99999.826926,173.073723,inf,0.0
23,47,99999.826926,173.073723,inf,0.0
24,48,99999.826933,173.066523,inf,0.0
26,37,99999.866866,133.133633,inf,0.0
33,34,99999.826869,173.131366,inf,0.0
33,43,99999.82689,173.109741,inf,0.0
34,39,99999.826876,173.124166,inf,0.0
35,47,99999.826926,173.073723,inf,0.0
40,44,99999.826941,173.059323,inf,0.0
