node1,node2,free_bw,used_bw,delay,pkloss
1,3,99182.545548,817454.451942,0.674605,0.006025
1,4,16426.09962,83573900.380058,0.0,0.009671
1,5,55901.415749,44098584.251286,19.50264,0.007719
1,6,90920.362116,9079637.884266,32.124043,0.008223
1,8,86497.398922,13502601.07821,1.358628,0.033491
1,9,92922.689158,7077310.841632,43.900132,0.000524
1,13,96512.218318,3487781.681519,0.0,0.020333
1,14,23728.219722,76271780.277706,37.584543,0.065332
1,17,99188.389005,811610.994986,0.778198,0.021144
1,21,99999.920503,79.496566,0.0,0.0
1,22,53212.142443,46787857.556956,2.341151,0.011392
1,24,46351.443884,53648556.116293,60.806513,0.018711
1,26,91777.878857,8222121.14257,0.0,0.276078
1,27,84289.908559,15710091.440884,1.522183,0.153472
1,28,99516.870559,483129.440576,36.531091,0.0
1,30,92386.627068,7613372.931649,14.336824,0.001021
1,32,93945.167659,6054832.340636,1.912594,0.0
1,39,99999.920553,79.447183,14.921546,0.0
1,41,98550.009121,1449990.879358,11.555552,0.0
1,45,99999.92055,79.45047,0.506997,0.0
2,3,92327.07003,7672929.969968,0.869036,0.013469
2,4,84116.67671,15883323.290375,1.147509,0.0
2,7,94277.217162,5722782.837563,11.787415,0.0
2,25,99890.199802,109800.19759,3.571033,0.0
2,28,93551.494257,6448505.742787,0.818491,0.002309
2,36,97289.529092,2710470.907918,0.0,0.0
2,38,99999.920447,79.552517,19.570589,0.0
2,46,99999.920494,79.506428,0.0,0.0
3,23,99838.865799,161134.201363,1.286626,0.0
4,5,85264.747709,14735252.290631,1.082897,0.016321
4,6,98314.840838,1685159.162264,1.415253,0.0
4,7,37269.38834,62730611.65954,4.959822,0.042947
4,11,94013.001399,5986998.601136,0.0,0.016088
4,16,74145.734267,25854265.733297,0.980973,0.005697
4,31,94177.666147,5822333.852746,0.483871,0.000557
5,10,96628.213277,3371786.722704,0.498056,0.0
5,12,93358.154506,6641845.4941,54.879069,0.0
5,15,95642.654656,4357345.343739,10.138988,0.0
5,16,89290.740873,10709259.127364,0.0,0.0
5,20,99999.920305,79.694747,1.668096,0.0
5,21,51942.533082,48057466.918065,2.698421,0.0
5,35,98984.455146,1015544.854168,0.0,0.0
5,37,92420.268147,7579731.853395,26.388645,0.0
5,40,99999.920351,79.64865,0.371695,0.0
6,9,99999.960091,39.908543,41.859508,0.0
6,40,93042.669021,6957330.979006,13.271928,0.004276
7,8,99293.274286,706725.713874,28.483391,0.0
7,11,97973.4307,2026569.300251,0.0,0.0
7,13,98062.940077,1937059.922519,10.662436,0.0
7,20,36508.134697,63491865.302826,23.150921,0.069739
7,29,94719.751446,5280248.553768,0.716329,0.0
7,30,98050.927665,1949072.335104,19.784451,0.0
7,32,97742.701974,2257298.026483,2.741337,0.0
7,35,99889.972147,110027.852967,16.7799,0.0
7,41,99806.478472,193521.527853,0.0,0.0
7,43,90348.210666,9651789.333555,1.002431,0.0
7,45,92174.309701,7825690.299329,1.142025,0.0
8,38,91337.939113,8662060.886536,0.0,0.0
9,10,99964.295296,35704.704203,0.737548,0.0
10,12,99999.920279,79.721243,0.255108,0.0
10,14,98154.039572,1845960.427913,9.459138,0.0
12,15,99999.920335,79.665255,0.422597,0.0
14,18,93307.290987,6692709.013318,6.401896,0.0
14,23,22404.65786,77595342.139672,1.312017,0.070024
14,27,97196.963835,2803036.16522,21.780133,1.109661
16,17,90214.372443,9785627.557455,0.0,0.0
16,19,85611.411088,14388588.912207,0.0,0.0
16,22,93498.155674,6501844.32554,18.304944,0.0
16,34,99999.920437,79.562565,12.450099,0.0
16,42,92902.802595,7097197.404684,1.27244,0.0
16,46,94116.943952,5883056.048009,0.0,0.0
16,48,93844.743962,6155256.037845,1.495838,0.0
17,18,99999.920203,79.797332,23.394465,0.0
17,19,98781.103894,1218896.106248,0.0,0.0
17,24,99196.212427,803787.573404,18.111467,1.279199
17,31,99999.960214,39.786233,24.721503,0.0
17,44,92384.853088,7615146.911796,3.872991,0.0
19,42,99059.280451,940719.548623,0.222325,0.0
20,25,68414.634888,31585365.112391,2.250671,0.0
20,33,81396.1978,18603802.200417,0.874519,0.0
21,33,94004.826949,5995173.050653,0.0,0.0
22,26,99999.920497,79.503132,0.0,0.0
22,36,99999.920434,79.565853,0.0,0.0
23,29,98159.058301,1840941.698724,4.598975,0.0
23,47,90203.313802,9796686.198025,0.939131,0.0
24,48,99175.16362,824836.379591,15.536904,0.0
26,37,99999.920319,79.681494,0.0,0.0
33,34,85436.711282,14563288.717865,23.704171,0.0
33,43,99999.920233,79.767486,0.0,0.0
34,39,93998.262457,6001737.542871,19.474506,0.0
35,47,99999.920329,79.671356,0.069618,0.0
40,44,99999.920523,79.47678,2.121449,0.0
