node1,node2,free_bw,used_bw,delay,pkloss
1,3,33941.860657,66058139.342619,3.274083,0.0
1,4,71212.109882,28787890.118225,0.794411,0.0
1,5,6641.065827,93358934.173217,2.95651,0.0
1,6,99999.920411,79.588792,1.438379,0.0
1,8,93449.54456,6550455.44023,41.118383,0.0
1,9,99999.920421,79.578895,0.0,0.0
1,13,99999.960209,39.791097,2.872944,0.0
1,14,99999.920418,79.582194,1.981735,0.0
1,17,86258.721048,13741278.952168,16.873956,0.0
1,21,95821.138328,4178861.671758,12.722492,0.0
1,22,99999.920418,79.582193,0.772953,0.0
1,24,95662.532913,4337467.086719,15.23304,0.0
1,26,97805.287457,2194712.542631,1.056075,0.0
1,27,91019.030755,8980969.244798,1.262546,0.0
1,28,96029.471827,3970528.172625,1.415133,0.0
1,30,92436.661527,7563338.473017,1.721025,0.0
1,32,95339.572386,4660427.614225,30.049443,0.0
1,39,91625.557158,8374442.841748,0.0,0.0
1,41,98985.361265,1014638.734885,1.027584,0.0
1,45,92775.370931,7224629.069408,2.813935,0.0
2,3,43012.518133,56987481.866807,1.842976,0.0
2,4,91693.282817,8306717.183052,19.107819,0.0
2,7,62978.6651,37021334.900277,0.812531,0.0
2,25,93826.584159,6173415.840741,0.589371,0.0
2,28,99999.920421,79.578896,1.505017,0.0
2,36,95341.164139,4658835.860519,14.532447,0.0
2,38,89791.32619,10208673.810196,17.132878,0.0
2,46,92553.782784,7446217.216298,26.861429,0.0
3,23,89690.393165,10309606.834763,18.860579,0.0
4,5,67463.097837,32536902.163301,0.0,0.0
4,6,71231.156941,28768843.059275,0.0,0.0
4,7,86369.648857,13630351.14303,12.706876,0.0
4,11,50312.219818,49687780.182252,0.0,0.0
4,16,79294.907683,20705092.31733,21.930933,0.0
4,31,90896.458101,9103541.898946,15.240908,0.0
5,10,19568.642515,80431357.485345,0.0,0.0
5,12,45417.655678,54582344.322495,1.888037,0.0
5,15,62144.081267,37855918.733185,0.0,0.00123
5,16,75880.605803,24119394.196882,21.418452,0.0
5,20,89236.711443,10763288.557353,0.0,0.0
5,21,93200.573608,6799426.391748,28.259635,0.0
5,35,99312.199635,687800.364782,17.167568,0.0
5,37,91602.156464,8397843.536216,17.341614,0.0
5,40,93423.875305,6576124.695237,28.835058,0.0
6,9,80373.36985,19626630.149525,11.012912,0.0
6,40,98882.177409,1117822.591003,1.061916,0.0
7,8,97440.205435,2559794.565164,50.561309,0.0
7,11,92186.583769,7813416.231452,1.006365,0.0
7,13,36750.612617,63249387.382906,3.873348,0.0
7,20,98097.740197,1902259.802702,2.007246,0.0
7,29,94723.148103,5276851.897326,16.808271,0.0
7,30,97965.328691,2034671.308961,1.564384,0.0
7,32,97843.737198,2156262.801632,27.236342,0.0
7,35,99690.618031,309381.969443,16.828418,0.0
7,41,99679.008031,320991.969036,15.409946,0.0
7,43,93573.22111,6426778.890004,13.33642,0.00093
7,45,98551.392523,1448607.47741,21.451354,0.0
8,38,99999.920434,79.565707,12.296915,0.0
9,10,99999.920421,79.578895,0.0,0.0
10,12,93843.716488,6156283.511564,0.804067,0.0
10,14,38900.474218,61099525.78159,1.380682,0.0
12,15,95584.6298,4415370.200071,0.536084,0.0
14,18,92236.474929,7763525.07097,0.123143,0.0
14,23,96990.311531,3009688.468872,0.0,0.0
14,27,97942.601343,2057398.65705,16.818523,0.0
16,17,99866.702479,133297.521346,3.766537,0.0
16,19,92236.127,7763873.000083,58.805108,0.0
16,22,94135.453536,5864546.464395,36.654592,0.0
16,34,93441.30718,6558692.819559,5.8707,0.0
16,42,94822.40198,5177598.019827,18.289447,0.0
16,46,99999.960207,39.792746,24.506569,0.0
16,48,94057.492596,5942507.40361,0.0,0.0
17,18,99999.960227,39.772971,26.524067,0.0
17,19,99999.960209,39.791097,45.441031,0.0
17,24,99999.960207,39.792746,24.848461,0.0
17,31,99999.960207,39.792746,10.344505,0.0
17,44,95356.765647,4643234.35298,6.763458,0.0
19,42,99999.920405,79.595392,8.670449,0.0
20,25,99999.920418,79.582193,0.0,0.0
20,33,89650.147393,10349852.607146,9.731293,0.0
21,33,99999.960209,39.791097,26.715517,0.0
22,26,99999.920418,79.582193,13.633966,0.0
22,36,99999.920401,79.598693,17.852068,0.0
23,29,99999.920415,79.585492,21.898985,0.0
23,47,93237.634951,6762365.049351,15.663981,0.0
24,48,99999.920431,79.569006,0.0,0.0
26,37,99999.920434,79.565707,17.022014,0.0
33,34,99999.960207,39.792746,5.242467,0.0
33,43,99999.960217,39.782854,25.135994,0.0
34,39,99999.920415,79.585492,0.0,0.0
35,47,99999.920434,79.565707,0.0,0.0
40,44,99999.920418,79.582193,18.115997,0.0
